cDNA	O
library	O

Taken	O
together	O
,	O
our	O
results	O
suggest	O
that	O
protein	O
phosphatases	O
PP1	O
or	O
PP2A	O
are	O
involved	O
in	O
the	O
GA	B
-	O
dependent	O
expression	O
of	O
the	O
rice	O
Osamy	B
-	I
c	I
gene	O
,	O
though	O
the	O
PP1	O
or	O
/	O
and	O
PP2A	O
enzymatic	O
activities	O
as	O
well	O
as	O
mRNA	O
levels	O
do	O
not	O
increase	O
upon	O
GA3	O
treatment	O

Fasting	O
and	O
leptin	B
modulate	O
adipose	O
and	O
muscle	O
uncoupling	B
protein	I
:	O
divergent	O
effects	O
between	O
messenger	O
ribonucleic	O
acid	O
and	O
protein	O
expression	O

In	O
this	O
study	O
,	O
we	O
examined	O
the	O
effects	O
of	O
fasting	O
for	O
2	O
days	O
and	O
exogenous	O
s.c	O
.	O
leptin	B
,	O
200	O
microg	O
every	O
8	O
h	O
for	O
2	O
days	O
,	O
on	O
the	O
regulation	O
of	O
uncoupling	B
protein	I
(	O
UCP	O
)	O
subtypes	O
in	O
brown	O
adipose	O
tissue	O
(	O
BAT	O
)	O
and	O
gastrocnemius	O
muscle	O

Leptin	B
,	O
compared	O
with	O
vehicle	O
,	O
did	O
not	O
alter	O
BAT	O
UCP-1	B
or	O
UCP-3	B
mRNA	O
or	O
protein	O
expression	O
when	O
administered	O
to	O
normal	O
ad	O
libitum	O
fed	O
rats	O

Fasting	O
significantly	O
decreased	O
BAT	O
UCP-1	B
and	O
UCP-3	B
mRNA	O
expression	O
,	O
to	O
31	O
%	O
and	O
30	O
%	O
of	O
ad	O
libitum	O
fed	O
controls	O
,	O
respectively	O
,	O
effects	O
which	O
were	O
prevented	O
by	O
administration	O
of	O
leptin	B
to	O
fasted	O
rats	O

Fasting	O
also	O
significantly	O
decreased	O
BAT	O
UCP-1	B
protein	O
expression	O
,	O
to	O
67	O
%	O
of	O
control	O
;	O
however	O
,	O
that	O
effect	O
was	O
not	O
prevented	O
by	O
leptin	B
treatment	O

Fasting	O
,	O
with	O
or	O
without	O
leptin	B
administration	O
,	O
did	O
not	O
affect	O
BAT	O
UCP-2	B
mRNA	O
;	O
however	O
,	O
leptin	B
administration	O
to	O
ad	O
libitum	O
fed	O
rats	O
significantly	O
increased	O
BAT	O
UCP-2	B
mRNA	O
,	O
to	O
138	O
%	O
of	O
control	O

Fasting	O
significantly	O
enhanced	O
gastrocnemius	O
muscle	O
UCP-3	B
mRNA	O
(	O
411	O
%	O
of	O
control	O
)	O
and	O
protein	O
expression	O
(	O
168	O
%	O
of	O
control	O
)	O
,	O
whereas	O
leptin	B
administration	O
to	O
fasted	O
rats	O
did	O
not	O
alter	O
either	O
of	O
these	O
effects	O

In	O
summary	O
,	O
UCP	B
subtype	O
mRNA	O
and	O
protein	O
are	O
regulated	O
in	O
tissue-	O
and	O
subtype	O
-	O
specific	O
fashion	O
by	O
leptin	B
and	O
food	O
restriction	O

Amyloid	B
beta	O
protein	O
(	O
25	O
-	O
35	O
)	O
stimulation	O
of	O
phospholipases	B
A	O
,	O
C	O
and	O
D	O
activities	O
of	O
LA	O
-	O
N-2	O
cells	O

[	O
3H	O
]	O
Inositol	O
prelabeled	O
LA	O
-	O
N-2	O
cells	O
were	O
exposed	O
to	O
varying	O
concentrations	O
of	O
A	B
beta	I
P	I
,	O
from	O
20	O
to	O
125	O
micrograms	O
/	O
ml	O
,	O
and	O
phospholipase	B
C	I
activation	O
was	O
measured	O

The	O
effects	O
of	O
adrenergic	O
,	O
metabotropic	O
amino	O
acid	O
and	O
bombesin	O
antagonists	O
on	O
the	O
A	B
beta	I
P	I
mediated	O
stimulation	O
of	O
phospholipase	B
C	I
activity	O
was	O
investigated	O

Propranolol	O
,	O
a	O
beta	O
adrenergic	O
antagonist	O
,	O
7-chloro	O
-	O
kynurenic	O
acid	O
,	O
a	O
metabotropic	O
amino	O
acid	O
antagonist	O
,	O
and	O
[	O
Tyr4-D	O
-	O
Phe12	O
]	O
bombesin	O
,	O
a	O
bombesin	O
antagonist	O
,	O
blunted	O
the	O
A	B
beta	I
P	I
stimulation	O
of	O
phospholipase	B
C	I
activity	O
in	O
[	O
3H	O
]	O
inositol	O
prelabeled	O
LA	O
-	O
N-2	O
cells	O

This	O
suggests	O
that	O
amyloid	B
beta	O
protein	O
activation	O
of	O
phospholipase	B
C	I
may	O
be	O
receptor	O
mediated	O

The	O
phospholipase	B
C	I
inhibitor	O
U	O
71322	O
prevented	O
the	O
activation	O
of	O
phospholipase	B
C	I
by	O
A	B
beta	I
P	I

Analyses	O
of	O
hormone	O
regulation	O
of	O
expression	O
of	O
mRNA	O
for	O
the	O
aleurone	O
RNase	O
revealed	O
that	O
,	O
like	O
the	O
pattern	O
for	O
alpha	B
-	I
amylase	I
,	O
mRNA	O
levels	O
increased	O
in	O
the	O
presence	O
of	O
gibberellic	B
acid	I
,	O
and	O
its	O
antagonist	O
abscisic	O
acid	O
prevented	O
this	O
effect	O

Quantitative	O
studies	O
at	O
early	O
times	O
demonstrated	O
that	O
cycloheximide	O
treatment	O
of	O
aleurone	O
layers	O
increased	O
mRNA	O
levels	O
4-fold	O
,	O
whereas	O
a	O
combination	O
of	O
gibberellin	B
plus	O
cycloheximide	O
treatment	O
was	O
required	O
to	O
increase	O
alpha	B
-	I
amylase	I
mRNA	O
levels	O
to	O
the	O
same	O
extent	O

The	O
experiments	O
were	O
concluded	O
by	O
taking	O
blood	O
samples	O
for	O
later	O
analysis	O
of	O
plasma	O
glucose	O
and	O
plasma	O
levels	O
of	O
the	O
following	O
hormones	O
:	O
insulin	B
,	O
gastrin	O
,	O
CCK	O
,	O
glucagon	O
,	O
somatostatin	O
,	O
oxytocin	B
and	O
corticosterone	O

The	O
low	O
-	O
performing	O
Stock	O
B	O
animals	O
were	O
characterized	O
by	O
[	O
1	O
]	O
being	O
more	O
reactive	O
to	O
sensory	O
stimulation	O
:	O
higher	O
startle	O
amplitude	O
and	O
shorter	O
startle	O
latency	O
;	O
[	O
2	O
]	O
having	O
higher	O
plasma	O
insulin	B
and	O
corticosterone	O
levels	O
,	O
whereas	O
plasma	O
gastrin	O
and	O
oxytocin	B
were	O
significantly	O
lowered	O
and	O
a	O
strong	O
tendency	O
for	O
a	O
decrease	O
also	O
in	O
plasma	O
CCK	O

In	O
normal	O
pancreatic	O
islets	O
,	O
UCP-2	B
is	O
upregulated	O
by	O
leptin	B
and	O
is	O
low	O
in	O
leptin	B
-	O
resistant	O
islets	O
of	O
ZDF	O
rats	O

To	O
determine	O
whether	O
UCP-2	B
does	O
,	O
in	O
fact	O
,	O
have	O
uncoupling	O
activity	O
and	O
,	O
if	O
so	O
,	O
whether	O
such	O
activity	O
would	O
favorably	O
influence	O
the	O
abnormalities	O
in	O
leptin	B
-	O
unresponsive	O
UCP-2-underexpressing	B
islets	O
of	O
diabetic	O
ZDF	O
rats	O
,	O
we	O
transferred	O
the	O
UCP-2	B
gene	O
to	O
the	O
islets	O
of	O
diabetic	O
ZDF	O
rats	O
and	O
lean	O
(	O
+	O
/+	O
)	O
ZDF	O
control	O
rats	O

We	O
conclude	O
that	O
UCP-2	B
has	O
uncoupling	O
function	O
when	O
overexpressed	O
in	O
leptin	B
-	O
insensitive	O
islets	O
and	O
that	O
its	O
overexpression	O
corrects	O
the	O
underexpression	O
of	O
the	O
insulin	O
gene	O
and	O
ameliorates	O
glucose	O
-	O
stimulated	O
insulin	O
secretion	O
,	O
possibly	O
by	O
increasing	O
the	O
ATP	O
:	O
ADP	O
ratio	O

Overexpression	O
of	O
G11alpha	O
and	O
isoforms	O
of	O
phospholipase	B
C	I
in	O
islet	O
beta	O
-	O
cells	O
reveals	O
a	O
lack	O
of	O
correlation	O
between	O
inositol	O
phosphate	O
accumulation	O
and	O
insulin	B
secretion	O
.	O

It	O
has	O
been	O
suggested	O
that	O
insulin	B
secretion	O
from	O
pancreatic	O
islets	O
may	O
be	O
mediated	O
in	O
part	O
by	O
activation	O
of	O
phospholipases	B
C	I
(	O
PLCs	O
)	O
and	O
phosphoinositide	O
hydrolysis	O
.	O

The	O
purpose	O
of	O
this	O
study	O
was	O
to	O
determine	O
whether	O
the	O
relatively	O
modest	O
fuel	O
-	O
stimulated	O
insulin	B
secretion	O
responses	O
of	O
rodent	O
beta	O
-	O
cell	O
lines	O
might	O
be	O
explained	O
by	O
inadequate	O
expression	O
or	O
activation	O
of	O
PLC	B
isoforms	O
.	O

Adenovirus	O
-	O
mediated	O
overexpression	O
of	O
PLC	B
-	O
delta1	O
,	O
-beta1	O
,	O
or	O
-beta3	O
in	O
INS-1	O
or	O
betaG	O
40	O
/	O
110	O
cells	O
results	O
in	O
little	O
or	O
no	O
enhancement	O
in	O
inositol	O
phosphate	O
(	O
IP	O
)	O
accumulation	O
and	O
no	O
improvement	O
in	O
insulin	B
secretion	O
when	O
the	O
cells	O
are	O
stimulated	O
with	O
glucose	O
or	O
carbachol	O
,	O
despite	O
the	O
fact	O
that	O
the	O
overexpressed	O
proteins	O
are	O
fully	O
active	O
in	O
cell	O
extracts	O
.	O

Overexpression	O
of	O
PLC	B
-	O
beta1	O
or	O
-beta3	O
in	O
normal	O
rat	O
islets	O
elicits	O
a	O
larger	O
increase	O
in	O
IP	O
accumulation	O
but	O
,	O
again	O
,	O
has	O
no	O
effect	O
on	O
insulin	B
secretion	O
.	O

Because	O
the	O
effect	O
of	O
carbachol	O
on	O
insulin	B
secretion	O
is	O
thought	O
to	O
be	O
mediated	O
through	O
muscarinic	O
receptors	O
that	O
link	O
to	O
the	O
Gq	O
/	O
11	O
class	O
of	O
heterotrimeric	O
G	O
proteins	O
,	O
we	O
also	O
overexpressed	O
G11alpha	O
in	O
INS-1	O
cells	O
,	O
either	O
alone	O
or	O
in	O
concert	O
with	O
overexpression	O
of	O
PLC	B
-	O
beta1	O
or	O
-beta3	O
.	O

Overexpression	O
of	O
G11alpha	O
enhances	O
IP	O
accumulation	O
,	O
an	O
effect	O
slightly	O
potentiated	O
by	O
co	O
-	O
overexpression	O
of	O
PLC	B
-	O
beta1	O
or	O
-beta3	O
,	O
but	O
these	O
maneuvers	O
do	O
not	O
affect	O
glucose	O
or	O
carbachol	O
-	O
stimulated	O
insulin	B
secretion	O
.	O

Furthermore	O
,	O
our	O
14C	O
-	O
acetate	O
-	O
labeling	O
studies	O
showed	O
a	O
50	O
%	O
reduction	O
in	O
cholesteryl	B
ester	I
synthesis	O
in	O
the	O
presence	O
of	O
either	O
flavonoid	B
,	O
which	O
could	O
account	O
for	O
the	O
reduction	O
in	O
net	O
apoB	O
secretion	O
caused	O
by	O
incubation	O
with	O
these	O
compounds	O

An	O
inhibitor	O
of	O
PKC	B
,	O
Ro31	O
-	O
8220	O
(	O
10	O
microM	O
)	O
,	O
abolished	O
the	O
ability	O
of	O
PDBu	O
to	O
decrease	O
[	O
Ca	O
(	O
2+	O
)	O
]	O
(	O
i	O
)	O
,	O
without	O
affecting	O
the	O
response	O
to	O
maximal	O
or	O
submaximal	O
concentrations	O
of	O
AVP	B

The	O
expression	O
of	O
uterine	O
UCP2	B
and	O
UCP3	B
were	O
up	O
-	O
regulated	O
by	O
3.2-	O
and	O
1.5-fold	O
,	O
respectively	O
,	O
during	O
the	O
late	O
stage	O
of	O
pregnancy	O
with	O
an	O
increase	O
of	O
WAT	O
leptin	B
mRNA	O
expression	O
and	O
exogenous	O
administration	O
of	O
leptin	B
resulted	O
in	O
induction	O
of	O
the	O
uterine	O
UCP2	B
and	O
UCP3	B
levels	O

These	O
results	O
indicate	O
that	O
UCP	B
gene	O
expressions	O
during	O
pregnancy	O
are	O
regulated	O
tissue	O
-	O
dependently	O
,	O
and	O
up	O
-	O
regulation	O
of	O
uterine	O
UCP2	B
and	O
UCP3	B
mRNA	O
may	O
be	O
due	O
to	O
increased	O
leptin	B
levels	O

PI	B
-	I
PLC	I
treatment	O
of	O
fetal	O
guinea	O
pig	O
brain	O
cultures	O
substantially	O
reduced	O
the	O
amount	O
of	O
Abeta40	B
and	O
Abeta42	B
in	O
the	O
medium	O
but	O
had	O
no	O
effect	O
on	O
sAPPalpha	O

When	O
this	O
parental	O
line	O
was	O
treated	O
with	O
PI	B
-	I
PLC	I
,	O
Abeta40	B
,	O
Abeta42	B
,	O
and	O
sAPPbeta	O
decreased	O
to	O
levels	O
similar	O
to	O
those	O
observed	O
in	O
the	O
mutant	O
line	O
,	O
and	O
the	O
mutant	O
line	O
was	O
resistant	O
to	O
these	O
effects	O
of	O
PI	B
-	I
PLC	I

A	O
neurotoxic	O
fragment	O
of	O
amyloid	B
,	O
Abeta	O
25	O
-	O
35	O
,	O
incubated	O
in	O
the	O
presence	O
of	O
endogenous	O
Ca2	O
+	O
,	O
increased	O
significantly	O
the	O
PI	B
-	I
PLC	I
activity	O
of	O
normoxic	O
brain	O

In	O
its	O
non	O
-	O
aggregated	O
form	O
,	O
Abeta	B
25	I
-	I
35	I
activates	O
PI	B
-	I
PLC	I
but	O
in	O
the	O
aggregated	O
form	O
the	O
enzymatic	O
activity	O
decreased	O

Thus	O
,	O
Abeta	B
25	I
-	I
35	I
exerts	O
a	O
similar	O
effect	O
on	O
the	O
membrane	O
-	O
bound	O
PI	B
-	I
PLC	I
from	O
normoxic	O
brain	O
or	O
subjected	O
to	O
ischemia	O
reperfusion	O
injury	O

Ischemia	O
-	O
reperfusion	O
injury	O
had	O
no	O
effect	O
on	O
Abeta	B
-	O
evoked	O
alterations	O
of	O
synaptic	O
plasma	O
membrane	O
-	O
bound	O
PI	B
-	I
PLC	I

Sympathetic	O
inhibition	O
,	O
leptin	B
,	O
and	O
uncoupling	B
protein	I
subtype	O
expression	O
in	O
normal	O
fasting	O
rats	O

To	O
further	O
investigate	O
neural	O
effects	O
on	O
leptin	B
and	O
uncoupling	B
proteins	I
(	O
UCPs	O
)	O
,	O
we	O
studied	O
in	O
vivo	O
perturbations	O
intended	O
to	O
block	O
adrenergic	O
input	O
to	O
peripheral	O
tissues	O

We	O
examined	O
plasma	O
leptin	B
,	O
leptin	B
mRNA	O
,	O
and	O
adipose	O
and	O
muscle	O
UCP	B
subtype	O
mRNA	O
in	O
rats	O
treated	O
with	O
alpha	O
-	O
methyl	O
-	O
p	O
-	O
tyrosine	O
methyl	O
ester	O
(	O
AMPT	O
-	O
ME	O
)	O
,	O
which	O
inhibits	O
catecholamine	O
synthesis	O
and	O
6-hydroxydopamine	O
(	O
6HDA	O
)	O
,	O
which	O
is	O
toxic	O
to	O
catecholinergic	O
nerve	O
terminals	O
but	O
,	O
unlike	O
AMPT	O
-	O
ME	O
,	O
does	O
not	O
enter	O
the	O
central	O
nervous	O
system	O

Intraperitoneal	O
6HDA	O
,	O
100	O
mg	O
/	O
kg	O
,	O
as	O
a	O
single	O
dose	O
at	O
1800	O
,	O
increased	O
plasma	O
leptin	B
approximately	O
twofold	O
after	O
18	O
-	O
20	O
h	O
,	O
increased	O
IBAT	O
(	O
but	O
not	O
epididymal	O
fat	O
)	O
leptin	B
mRNA	O
by	O
two-	O
to	O
threefold	O
,	O
and	O
decreased	O
IBAT	O
UCP-3	B
mRNA	O
to	O
30	O
-	O
40	O
%	O
of	O
control	O

However	O
,	O
the	O
in	O
vivo	O
modulation	O
of	O
leptin	B
and	O
UCPs	B
appears	O
complex	O
and	O
,	O
beyond	O
a	O
causal	O
effect	O
of	O
SNA	O
per	O
se	O
,	O
may	O
depend	O
on	O
concurrent	O
changes	O
in	O
plasma	O
insulin	O
,	O
glucose	O
,	O
and	O
circulatory	O
hemodynamics	O

Amyloid	B
beta	O
peptide	O
25	O
-	O
35	O
modulates	O
hydrolysis	O
of	O
phosphoinositides	O
by	O
membrane	O
phospholipase	B
(	I
s	I
)	I
C	I
of	O
adult	O
brain	O
cortex	O

Fresh	O
-	O
water	O
-	O
soluble	O
A	B
beta	I
25	O
-	O
35	O
activated	O
PI	B
-	I
PLC	I
in	O
SPM	O
markedly	O
by	O
two-	O
to	O
threefold	O
,	O
but	O
this	O
effect	O
was	O
absent	O
in	O
the	O
presence	O
of	O
2	O
mM	O
CaCl2	O

Moreover	O
,	O
A	B
beta	I
25	O
-	O
35	O
had	O
no	O
effect	O
on	O
basal	O
PIP2-PLC	B
activity	O
and	O
cytosolic	O
PI	B
-	I
PLC	I
and	O
PIP2-PLC	B

The	O
aggregated	O
form	O
of	O
A	B
beta	I
25	O
-	O
35	O
significantly	O
inhibited	O
PIP2-PLC	B
only	O
in	O
the	O
presence	O
of	O
endogenous	O
CaCl2	O

Vasopressin	B
stimulates	O
tyrosine	O
phosphorylation	O
by	O
activation	O
of	O
PKC	B
in	O
the	O
rat	O
smooth	O
muscle	O
cell	O
line	O
,	O
A-10	O

The	O
protein	B
kinase	I
C	I
(	O
PKC	O
)	O
inhibitors	O
:	O
staurosporine	O
,	O
H7	O
and	O
GF109203X	O
are	O
able	O
to	O
block	O
the	O
AVP	B
-	O
stimulated	O
phosphorylation	O

These	O
results	O
indicate	O
that	O
PKC	B
is	O
upstream	O
of	O
the	O
phosphorylation	O
,	O
a	O
motion	O
which	O
is	O
supported	O
by	O
the	O
fact	O
that	O
the	O
AVP	B
-	O
stimulated	O
phosphorylation	O
was	O
downregulated	O
by	O
phorbol	O
esters	O

The	O
effects	O
of	O
the	O
fluorinated	O
analogues	O
were	O
evaluated	O
on	O
inhibition	O
of	O
cress	O
seed	O
germination	O
and	O
inhibition	O
of	O
gibberellin	B
-	O
inducible	O
alpha	B
-	I
amylase	I
induction	O
in	O
embryoless	O
barley	O
half	O
-	O
seeds	O

(	O
2E	O
,	O
4E	O
)	O
-2-Fluoro-5-	O
(	O
1'-hydroxy-2',6	O
'	O
,	O
6'-trimethyl-2'-cyclohexen-1'-yl	O
)	O
-3-methyl-2,4-pentadienoic	O
acid	O
(	O
5b	O
)	O
showed	O
potent	O
inhibitory	O
activity	O
at	O
the	O
same	O
level	O
as	O
ABA	O
in	O
the	O
cress	O
seed	O
germination	O
test	O
,	O
and	O
5b	O
also	O
inhibited	O
gibberellin	B
-	O
inducible	O
alpha	B
-	I
amylase	I
induction	O
at	O
4	O
x	O
10	O
(	O
-	O
)	O
(	O
6	O
)	O
,	O
3	O
times	O
the	O
concentration	O
of	O
ABA	O
(	O
1	O
x	O
10	O
(	O
-	O
)	O
(	O
6	O
)	O
)	O
for	O
50	O
%	O
inhibition	O
of	O
alpha	B
-	I
amylase	I
production	O

These	O
results	O
suggest	O
that	O
,	O
in	O
isolated	O
white	O
adipocytes	O
,	O
the	O
released	O
adenosine	O
acts	O
as	O
a	O
helper	O
and/or	O
a	O
positive	O
regulator	O
for	O
insulin	B
in	O
the	O
release	O
of	O
leptin	O
via	O
an	O
activation	O
of	O
adenosine	O
A1	O
receptors	O
that	O
involves	O
the	O
PLC	B
-	O
PKC	O
pathway	O
.	O

The	O
etiology	O
for	O
diabetes	O
mellitus	O
in	O
PWS	O
may	O
be	O
related	O
to	O
the	O
morbid	O
obesity	O
and	O
consequent	O
insulin	B
resistance	O
,	O
because	O
a	O
decrease	O
of	O
oxytocin	B
neurons	O
and	O
leptin	O
resistance	O
in	O
PWS	O
may	O
cause	O
hyperphagia	O
,	O
inducing	O
obesity	O

We	O
previously	O
showed	O
that	O
arginine	B
vasopressin	I
(	O
AVP	O
)	O
stimulates	O
heat	O
shock	O
protein	O
27	O
(	O
HSP27	O
)	O
induction	O
through	O
protein	B
kinase	I
C	I
activation	O
in	O
aortic	O
smooth	O
muscle	O
A10	O
cells	O

Calphostin	O
C	O
and	O
ET-18-OCH	O
(	O
3	O
)	O
,	O
inhibitors	O
of	O
protein	B
kinase	I
C	I
,	O
reduced	O
the	O
phosphorylation	O
of	O
p38	O
MAP	O
kinase	O
by	O
AVP	B

Insulin	B
-	O
like	O
signaling	O
in	O
yeast	O
:	O
modulation	O
of	O
protein	O
phosphatase	O
2A	O
,	O
protein	O
kinase	O
A	O
,	O
cAMP	O
-	O
specific	O
phosphodiesterase	O
,	O
and	O
glycosyl	O
-	O
phosphatidylinositol	O
-	O
specific	O
phospholipase	B
C	I
activities	O

In	O
addition	O
,	O
glycosyl	B
-	I
phosphatidylinositol	I
-	I
specific	I
phospholipase	I
C	I
(	O
GPI	O
-	O
PLC	O
)	O
,	O
which	O
in	O
isolated	O
rat	O
adipocytes	O
is	O
activated	O
by	O
insulin	B
,	O
was	O
stimulated	O
to	O
up	O
to	O
5-fold	O
by	O
glucose	O
and	O
10-fold	O
by	O
glucose	O
plus	O
insulin	B
in	O
both	O
yeast	O
spheroplasts	O
and	O
intact	O
cells	O
leading	O
to	O
a	O
concentration	O
-	O
dependent	O
leftward	O
shift	O
of	O
the	O
glucose	O
-	O
response	O
curve	O
for	O
activation	O
of	O
the	O
GPI	B
-	I
PLC	I

GPI	B
-	I
PLC	I
was	O
most	O
pronouncedly	O
stimulated	O
by	O
authentic	O
human	O
insulin	B
compared	O
to	O
various	O
insulin	O
analogues	O
and	O
insulin	O
-	O
like	O
growth	O
factor	O
I	O

As	O
the	O
GPI	B
-	I
PLC	I
reaction	O
is	O
rate	O
limiting	O
,	O
the	O
efficiency	O
of	O
the	O
two	O
-	O
step	O
anchor	O
cleavage	O
was	O
significantly	O
increased	O
when	O
insulin	B
was	O
present	O
together	O
with	O
glucose	O
as	O
compared	O
to	O
glucose	O
alone	O

The	O
insulin	B
concentrations	O
effective	O
in	O
modulating	O
PP2A	O
,	O
PKA	O
,	O
cAMP	O
-	O
PDE	O
,	O
and	O
GPI	B
-	I
PLC	I
activities	O
correlate	O
well	O
with	O
those	O
required	O
for	O
half	O
-	O
saturation	O
of	O
the	O
specific	O
binding	O
sites	O
as	O
well	O
as	O
for	O
stimulation	O
of	O
protein	O
phosphorylation	O
and	O
glycogen	O
accumulation	O

The	O
data	O
suggest	O
that	O
mammalian	O
insulin	B
-	O
sensitive	O
cells	O
and	O
yeast	O
share	O
(	O
part	O
of	O
)	O
the	O
key	O
regulatory	O
mechanism	O
(	O
consisting	O
of	O
PP2A	O
,	O
PKA	O
,	O
cAMP	O
-	O
PDE	O
,	O
and	O
GPI	B
-	I
PLC	I
)	O
involved	O
in	O
the	O
transduction	O
of	O
the	O
insulin	B
signal	O
from	O
the	O
respective	O
receptor	O
systems	O
to	O
glycogen	O
synthase	O
and	O
phosphorylase	O

Leptin	B
and	O
UCP	B
(	O
1	O
and	O
2	O
)	O
mRNA	O
levels	O
were	O
determined	O
by	O
reverse	O
transcription	O
-	O
polymerase	O
chain	O
reaction	O
(	O
RT	O
-	O
PCR	O
)	O
methodology	O
in	O
adipose	O
tissue	O
and	O
gastrocnemius	O
muscle	O

A	O
negative	O
correlation	O
between	O
WAT	O
O2	O
consumption	O
and	O
UCP2	B
expression	O
was	O
found	O
in	O
control	O
animals	O
,	O
but	O
not	O
in	O
the	O
cafeteria	O
-	O
fed	O
groups	O
,	O
suggesting	O
a	O
differential	O
response	O
to	O
the	O
beta3-adrenergic	O
compound	O
in	O
lean	O
and	O
obese	O
animals	O
,	O
which	O
is	O
in	O
agreement	O
with	O
the	O
reported	O
statistical	O
interactions	O
between	O
obesity	O
and	O
Trecadrine	O
administration	O
found	O
for	O
WAT	O
O2	O
consumption	O
and	O
muscle	O
UCP2	B
expression	O
,	O
as	O
well	O
as	O
for	O
plasma	O
leptin	B
and	O
WAT	O
leptin	B
expression	O

Arginine	B
vasopressin	I
(	O
AVP	O
)	O
and	O
lysophosphatidic	O
acid	O
(	O
LPA	O
)	O
have	O
been	O
shown	O
to	O
stimulate	O
protein	B
kinase	I
C	I
(	O
PKC	O
)	O
and	O
mitogen	O
-	O
activated	O
protein	O
(	O
MAP	O
)	O
kinases	O
and	O
the	O
proliferation	O
of	O
vascular	O
smooth	O
muscle	O
cells	O

However	O
,	O
AVP	B
-	O
induced	O
activation	O
of	O
RSK2	O
,	O
a	O
downstream	O
substrate	O
of	O
ERK1	O
and	O
ERK2	O
,	O
was	O
PKC	B
-	O
dependent	O
and	O
PI	O
3-kinase	O
-	O
independent	O

PKC	B
was	O
necessary	O
in	O
AVP-	B
but	O
not	O
in	O
LPA	O
-	O
induced	O
activation	O
of	O
p70	O
S6	O
K	O

METHODS	O
:	O
We	O
have	O
therefore	O
studied	O
possible	O
associations	O
of	O
the	O
Gln27Glu	O
and	O
the	O
Gly16Arg	O
polymorphisms	O
in	O
the	O
beta2AR	O
with	O
BMI	O
,	O
plasma	O
leptin	B
and	O
UCP-1	B
mRNA	O
expression	O
in	O
the	O
intraperitoneal	O
adipose	O
tissue	O
in	O
a	O
population	O
of	O
Caucasian	O
women	O

Furthermore	O
,	O
no	O
association	O
was	O
found	O
between	O
the	O
Gln27Glu	O
or	O
the	O
Gly16Arg	O
polymorphisms	O
and	O
plasma	O
leptin	B
or	O
