10727528	Aspirin and sodium salicylate inhibit endothelin ETA receptors by an allosteric type of mechanism.	Aspirin is a commonly used drug with a wide pharmacological spectrum including antiplatelet, anti-inflammatory, and neuroprotective actions. This study shows that aspirin and sodium salicylate, its major blood metabolite, reverse contractile actions of endothelin-1 (ET-1) in isolated rat aorta and human mammary arteries. They also prevent the intracellular Ca(2+) mobilizing action of ET-1 in cultured endothelial cells but not those of neuromedin B or UTP. Inhibition of the actions of ET-1 by salicylates is apparently competitive. Salicylates inhibit (125)I-ET-1 binding to recombinant rat ETA receptors. Salicylic acid promotes dissociation of (125)I-ET-1 ETA receptor complexes both in the absence and the presence of unlabeled ET-1. It has no influence on the rate of association of (125)I-ET-1 to ETA receptors. Salicylates do not promote dissociation of (125)I-ET-1 ETB receptor complexes. Salicylates potentiate relaxing actions of receptor antagonists such as bosentan. It is concluded that salicylates are allosteric inhibitors of ETA receptors. The results also suggest that: 1) irreversible ET-1 binding probably limits actions of receptor antagonists in vivo, and 2) an association of salicylates and ETA receptor antagonists should be used to evaluate the physiopathological role of ET-1 and may be of therapeutic interest in the treatment of ischemic heart disease.
23545458	Total saponins of Panax notoginseng enhance VEGF and relative receptors signals and promote angiogenesis derived from rat bone marrow mesenchymal stem cells.	ETHNOPHARMACOLOGICAL RELEVANCE: Total saponins of Panax notoginseng (tPNS), main constituents extracted from Panax Notoginseng, a highly valued traditional Chinese medicine, has been shown to increase protein expression and the secretion of vascular endothelial growth factor (VEGF) in human umbilical vein endothelial cells. AIMS OF THE STUDY: The effects of tPNS on angiogenesis were studied in rat bone marrow mesenchymal stem cells (rBMSCs). MATERIALS AND METHODS: rBMSCs were stimulated by tPNS of 48h. The mRNA expression levels of VEGF-A, Flt-1 and Kdr in rBMSCs were determined by quantitative real time PCR (qRT-PCR). rBMSCs were induced to differentiate into endothelial-like cells and the effects of tPNS on the angiogenesis ability of rBMSCs and rBMSCs after endothelial differentiation were assayed by a Matrigel model in vivo and in vitro. RESULTS: tPNS (100μg/ml) significantly enhanced the mRNA expression level of VEGF-A and Kdr compared to the control group, while they had no obvious effect on the expression of Flt-1. tPNS (1μg/ml and 100μg/ml) significantly increased capillary network forming of rBMSCs after endothelial differentiation in Matrigel in vitro. tPNS (50μg/kg, 100μg/kg and 150μg/kg) also significantly increased angiogenesis induced by the combination with implantation of rBMSCs and Matrigel in vivo. CONCLUSION: tPNS up-regulate VEGF-A and Kdr expression, and promote angiogenesis in rat bone marrow mesenchymal stem cells.
23150495	Ablation of Egr2-positive cells in male mouse anterior pituitary leads to atypical isolated GH deficiency.	In this study, we have investigated the expression and function of the transcription factor early growth response factor 2 (Egr2)/Krox20 in the developing anterior pituitary. Egr2 is initially expressed in all differentiating hormonal cells types, but its expression is mostly restricted to the somatotroph lineage after birth. Egr2 knockout results in anterior pituitary hypoplasia. However, the analysis of a conditional mutant demonstrates that this phenotype does not originate from a lack of Egr2 expression in the pituitary. Using an Egr2 allele driving a Cre-activable toxin gene, we performed a genetic ablation of Egr2-positive cells in the pituitary. During the postnatal period, this ablation leads to specific and progressive depletion of the somatotroph population, creating a novel model of early-onset isolated GH deficiency (GHD). Mutant animals were subjected to a complete metabolic analysis, revealing atypical and expected features. Consistent with an adult-onset isolated GHD model, mutant animals are hypoglycemic and display increased insulin sensitivity and glucose clearance. This latter phenotype is in contrast to the glucose intolerance observed in another early-onset GHD model. Surprisingly, increased insulin sensitivity is not accompanied by a modified balance between fat and lean tissues, but by reduced metabolic adaptability between glucose and lipid oxidation conditions. This suggests that the relationship between these metabolic features and insulin sensitivity should be reconsidered. In conclusion, our mutant may be a valuable genetic model with which to study the effects of long-term GH deficiency, in conditions of normal pancreatic function and unaffected balance between fat and glucose metabolism.
16213084	Functional characteristics of H+ -dependent nicotinate transport in primary cultures of astrocytes from rat cerebral cortex.	In the present study, we report the characteristics of H(+)-coupled nicotinate transport in primary cultures of astrocytes from rat cerebral cortex. The [(3)H]nicotinate transport in rat astrocytes increased up to a pH 5.5. The nicotinic acid uptake at pH 6.0 was both energy-dependent and saturable with a Michaelis constant (K(t)) of 2.8+/-0.4 mM and the maximal uptake rate (V(max)) of 31+/-3.2 nmol/mg protein/10 min. This process was reduced by a protonophore, carbonylcyanide p-trifluoromethoxyphenylhydrazone, and a typical monocarboxylate transporter (MCT) inhibitor, alpha-cyano-4-hydroxycinnamic acid, suggesting that nicotinate uptake by rat astrocytes is mediated by H(+)-coupled monocarboxylate transport system. [(3)H]Nicotinate transport in rat astrocytes was significantly inhibited by various monocarboxylic acids such as l-lactic acid and pyruvic acid with a relatively low affinity (K(i)>10 mM). On the other hand, the uptake process of l-lactic acid was also saturable with a high-affinity component (K(t)=0.27 mM) and a low-affinity component (K(t)=35.9 mM). Reverse transcription-PCR and Western blot analyses revealed that three MCT subtypes, MCT1/Slc16a1, MCT2/Slc16a7, and MCT4/Slc16a3, were expressed in these cells. Because l-lactate reduced to 67% of the nicotinate uptake even at 10mM, it is unlikely that nicotinate uptake in rat astrocytes is mediated by MCT1 and/or MCT2. These results provide biochemical evidence of a H(+)-coupled and saturable transport system, presumed to be a low-affinity monocarboxylate transporter MCT4 or other unknown H(+)-coupled monocarboxylate transport system, for nicotinate in rat cerebrocortical astrocytes.
23587425	Potency switch between CHK1 and MK2: Discovery of imidazo[1,2-a]pyrazine- and imidazo[1,2-c]pyrimidine-based kinase inhibitors.	Chemistry has been developed to access both imidazo[1,2-a]pyrazines and imidazo[1,2-c]pyrimidines. Small structural modifications in both series led to a switch of potency between two kinases involved in mediating cell cycle checkpoint control, CHK1 and MK2.
11792932	Aromatase inhibitors for male infertility.	PURPOSE: Testosterone-to-estradiol ratio levels in infertile men improve during treatment with the aromatase inhibitor, testolactone, and resulting changes in semen parameters. We evaluated the effect of anastrozole, a more selective aromatase inhibitor, on the hormonal and semen profiles of infertile men with abnormal baseline testosterone-to-estradiol ratios. MATERIALS AND METHODS: A total of 140 subfertile men with abnormal testosterone-to-estradiol ratios were treated with 100 to 200 mg. testolactone daily or 1 mg. anastrozole daily. Changes in testosterone, estradiol, testosterone-to-estradiol ratios and semen parameters were evaluated during therapy. The effect of obesity, diagnosis of the Klinefelter syndrome, and presence of varicocele and/or history of varicocele repair on treatment results was studied. RESULTS: Men treated with testolactone had an increase in testosterone-to-estradiol ratios during therapy (mean plus or minus standard error of the mean 5.3 +/- 0.2 versus 12.4 +/- 1.1, p <0.001). This change was confirmed in subgroups of men with the Klinefelter syndrome, a history of varicocele repair and those with varicocele. A total of 12 oligospermic men had semen analysis before and during testolactone treatment with an increase in sperm concentration (5.5 versus 11.2 million sperm per ml., p <0.01), motility (14.7% versus 21.0%, p <0.05), morphology (6.5% versus 12.8%, p = 0.05), and motility index (606.3 versus 1685.2 million motile sperm per ejaculate, respectively, p <0.05) appreciated. During anastrozole treatment, similar changes in the testosterone-to-estradiol ratios were seen (7.2 +/- 0.3 versus 18.1 +/- 1.0, respectively, p <0.001). This improvement of hormonal parameters was noted for all subgroups except those patients with the Klinefelter syndrome. A total of 25 oligospermic men with semen analysis before and during anastrozole treatment had an increase in semen volume (2.9 versus 3.5 ml., p <0.05), sperm concentration (5.5 versus 15.6 million sperm per ml., p <0.001) and motility index (832.8 versus 2930.8 million motile sperm per ejaculate, respectively, p <0.005). These changes were similar to those observed in men treated with testolactone. No significant difference in serum testosterone levels during treatment with testolactone and anastrozole was observed. However, the anastrozole treatment group did have a statistically better improvement of serum estradiol concentration and testosterone-to-estradiol ratios (p <0.001). CONCLUSIONS: Men who are infertile with a low serum testosterone-to-estradiol ratio can be treated with an aromatase inhibitor. With treatment, an increase in testosterone-to-estradiol ratio occurred in association with increased semen parameters. Anastrozole and testolactone have similar effects on hormonal profiles and semen analysis. Anastrazole appears to be at least as effective as testolactone for treating men with abnormal testosterone-to-estradiol ratios, except for the subset with the Klinefelter syndrome, who appeared to be more effectively treated with testolactone.
11972613	Cysteinyl leukotriene-dependent interleukin-5 production leading to eosinophilia during late asthmatic response in guinea-pigs.	BACKGROUND: Allergic airway eosinophilia is suppressed by cysteinyl leukotriene (CysLT) receptor (CysLT1 receptor) antagonists in several species including humans and guinea-pigs, suggesting that CysLTs are directly or indirectly involved in induction of the response. OBJECTIVE: We examined the effect of CysLT antagonists (pranlukast and MCI-826) on antigen inhalation-induced eosinophilia in peripheral blood and lung, and on IL-5 activity in serum during late increase of airway resistance (late asthmatic response, LAR) in sensitized guinea-pigs. METHODS: Guinea-pigs inhaled ovalbumin (OVA) + Al(OH)3 and OVA mists alternately for sensitization and challenge, respectively, once every 2 weeks. At the fifth challenge, the effects of CysLT antagonists and an anti-IL-5 antibody (TRFK-5) on the occurrence of LAR, and blood and lung eosinophilia, which appeared at 5 h after challenge, were examined. The time-course of IL-5 activity in the serum after the challenge was evaluated by measuring in vitro 'eosinophil survival prolongation activity'. The influence of CysLT antagonists on IL-5 activity was assessed. RESULTS: CysLT antagonists and TRFK-5 completely abolished blood and lung eosinophilia. LAR was suppressed by both MCI-826 and TRFK-5 by 40-50%. Sera obtained from sensitized, challenged animals 3 h and 4 h after challenge induced an obvious prolongation of eosinophil survival. The activity of the sera was completely neutralized by prior exposure to TRFK-5, suggesting that it reflected IL-5 activity. Increased IL-5 activity in the serum was inhibited by both pranlukast and MCI-826 by over 90%. CONCLUSIONS: CysLTs produced after antigen provocation sequentially induced IL-5 production from some immune component cells via CysLT1 receptor activation. Thus, it is likely that CysLTs indirectly cause antigen-induced eosinophilia through IL-5 production.
12123767	A novel SCN5A arrhythmia mutation, M1766L, with expression defect rescued by mexiletine.	OBJECTIVE: Mutations in the cardiac sodium channel gene, SCN5A, cause congenital long QT syndrome (LQT3), Brugada syndrome, idiopathic ventricular fibrillation, and conduction disease by distinct cellular and clinical electrophysiological phenotypes. METHODS: Postmortem molecular analysis of SCN5A was conducted on an infant who presented shortly after birth with self-terminating torsades de pointes. The infant was treated with lidocaine, propranolol, and mexiletine and was stable for 16 months manifesting only a prolonged QT interval. The infant collapsed suddenly following presumed viral gastroenteritis, was found in 2:1 AV block, and was subsequently declared brain dead. Genomic DNA was subjected to SCN5A mutational analyses and DNA sequencing revealing a novel, spontaneous germline missense mutation, M1766L. The M1766L mutation was engineered into the hH1a clone by site-directed mutagenesis, transfected into embryonic kidney cells (HEK-293), and studied by voltage clamp. RESULTS: The M1766L mutation caused a significant decrease in the sodium channel expression. Co-expression with beta1 subunit, incubation at low temperature, and most effectively incubation with mexiletine partially 'rescued' the defective expression. In addition to this pronounced loss of function, M1766L also showed a 10-fold increase in the persistent late sodium current. CONCLUSIONS: These findings suggest that M1766L-SCN5A channel dysfunction may contribute to the basis of lethal arrhythmias, displays an overlapping electrophysiological phenotype, and represents the first sodium channelopathy rescued by drug.
12719755	Angiotensin AT1 receptor antagonist losartan and the defence reaction in the anaesthetised rat. Effect on the carotid chemoreflex.	Modulation at the level of the nucleus tractus solitarii (NTS) appears to be an effective way of controlling cardiovascular reflexes. Angiotensin II acting on angiotensin AT1 receptors at the central nervous system appears to have an important role in these modulatory processes. The hypothalamic defence area (HDA) is a potential source of descending fibres containing angiotensin II that innervate the NTS. We investigated the effect of AT1 receptor blockade in the NTS on the response to stimulation of HDA in anaesthetised rats treated with the neuromuscular blocking agent pancuronium bromide. The characteristic increase in heart rate, blood pressure and phrenic nerve activity evoked by electrical stimulation of HDA is decreased by the microinjection of the AT1 receptor antagonist losartan into the NTS and the cardiovascular response to carotid body chemical stimulation is also reduced. These results support the hypothesis that AT1 receptors in the NTS play a role in the modulation of cardiovascular reflexes, and modify the influence exerted on the processing of these reflexes by other areas of the central nervous system.
15723099	The dextromethorphan analog dimemorfan attenuates kainate-induced seizures via sigma1 receptor activation: comparison with the effects of dextromethorphan.	In a previous study, we demonstrated that a dextromethorphan analog, dimemorfan, has neuroprotective effects. Dextromethorphan and dimemorfan are high-affinity ligands at sigma1 receptors. Dextromethorphan has moderate affinities for phencyclidine sites, while dimemorfan has very low affinities for such sites, suggesting that these sites are not essential for the anticonvulsant actions of dimemorfan. Kainate (KA) administration (10 mg kg(-1), i.p.) produced robust convulsions lasting 4-6 h in rats. Pre-treatment with dimemorfan (12 or 24 mg kg(-1)) reduced seizures in a dose-dependent manner. Dimemorfan pre-treatment also attenuated the KA-induced increases in c-fos/c-jun expression, activator protein (AP)-1 DNA-binding activity, and loss of cells in the CA1 and CA3 fields of the hippocampus. These effects of dimemorfan were comparable to those of dextromethorphan. The anticonvulsant action of dextromethorphan or dimemorfan was significantly counteracted by a selective sigma1 receptor antagonist BD 1047, suggesting that the anticonvulsant action of dextromethorphan or dimemorfan is, at least in part, related to sigma1 receptor-activated modulation of AP-1 transcription factors. We asked whether dimemorfan produces the behavioral side effects seen with dextromethorphan or dextrorphan (a phencyclidine-like metabolite of dextromethorphan). Conditioned place preference and circling behaviors were significantly increased in mice treated with phencyclidine, dextrorphan or dextromethorphan, while mice treated with dimemorfan showed no behavioral side effects. Our results suggest that dimemorfan is equipotent to dextromethorphan in preventing KA-induced seizures, while it may lack behavioral effects, such as psychotomimetic reactions.
23572389	Hypermethylation of P15, P16, and E-cadherin genes in ovarian cancer.	Both p16 and p15 proteins are inhibitors of cyclin-dependent kinases that prevent the cell going through the G1/S phase transaction. E-cadherin is a transmembrane glycoprotein that mediates calcium-dependent interactions between adjacent epithelial cells. Two groups of patients were selected: the first group suffered from epithelial serous ovarian tumors and the second group suffered from benign ovarian lesions; ovarian tissue samples from all the subjects (benign and malignant) were subjected to methylation-specific polymerase chain reaction for methylated and unmethylated alleles of the genes (E-cadherin, p15, and p16). Results obtained showed that aberrant methylation of p15 and p16 genes were detected in 64.29 and 50% of ovarian cancer patients, while E-cadherin hypermethylation was detected in 78.57% of ovarian cancer patients. Methylation of E-cadherin was significantly correlated with different stage of disease (p < 0.05). It was found that the risk of E-cadherin hypermethylation was 1.347-fold, while risk of p15 hypermethylation was 1.543-fold and p16 was 1.2-fold among patients with ovarian cancer than that among patients with benign ovarian lesions. In conclusion, Dysfunction of the cell cycle and/or the cell-cell adhesion molecule plays a role in the pathogenesis of ovarian cancer and that the analysis of the methylation of p15 and E-cadherin genes can provide clinically important evidence on which to base the treatment.
23314054	Fragment-based design, synthesis, and biological evaluation of N-substituted-5-(4-isopropylthiophenol)-2-hydroxynicotinamide derivatives as novel Mcl-1 inhibitors.	We have previously reported a nanomolar inhibitor of antiapoptotic Mcl-1 protein, 3-thiomorpholin-8-oxo-8H-acenaphtho [1,2-b] pyrrole-9-carbonitrile (S1). S1 plays its function by binding to the BH3 groove of Mcl-1. Basing on this spacial structural characteristic, we developed a novel class of Mcl-1 inhibitor using fragment-based drug discovery approach. By dissecting S1, we identified the compound 4 with a 2-hydroxypyridine core as the starting fragment. In the following molecular growth, we used the ligand efficiency evaluation and fit quality score to assess the fragments. A novel potent compound, N-benzyl-5-(4-isopropylthiophenol)-2-hydroxyl nicotinamide (12c), which binds Mcl-1 with an IC(50) value of 54 nM was obtained. Compound 12c demonstrated a better aqueous solubility than S1.
