10950934	CPR:9	Arg1:T3	Arg2:T15
10950934	CPR:9	Arg1:T3	Arg2:T17
10950934	CPR:9	Arg1:T4	Arg2:T18
10954021	CPR:4	Arg1:T1	Arg2:T19
10988273	CPR:3	Arg1:T10	Arg2:T25
10988273	CPR:3	Arg1:T13	Arg2:T21
10988273	CPR:4	Arg1:T14	Arg2:T29
10988273	CPR:5	Arg1:T7	Arg2:T20
10988273	CPR:6	Arg1:T15	Arg2:T30
10988273	CPR:6	Arg1:T16	Arg2:T30
10988273	CPR:6	Arg1:T1	Arg2:T30
10988273	CPR:6	Arg1:T2	Arg2:T30
10988273	CPR:6	Arg1:T3	Arg2:T30
10988273	CPR:6	Arg1:T6	Arg2:T20
10988273	CPR:6	Arg1:T8	Arg2:T22
10999950	CPR:4	Arg1:T10	Arg2:T33
10999950	CPR:4	Arg1:T14	Arg2:T41
10999950	CPR:4	Arg1:T15	Arg2:T45
10999950	CPR:4	Arg1:T16	Arg2:T48
10999950	CPR:4	Arg1:T16	Arg2:T49
10999950	CPR:4	Arg1:T16	Arg2:T50
10999950	CPR:4	Arg1:T16	Arg2:T51
10999950	CPR:4	Arg1:T2	Arg2:T18
10999950	CPR:4	Arg1:T3	Arg2:T18
10999950	CPR:4	Arg1:T7	Arg2:T20
10999950	CPR:4	Arg1:T8	Arg2:T27
10999950	CPR:4	Arg1:T9	Arg2:T34
10999950	CPR:4	Arg1:T9	Arg2:T38
11009561	CPR:3	Arg1:T21	Arg2:T35
11009561	CPR:3	Arg1:T24	Arg2:T26
11009561	CPR:3	Arg1:T5	Arg2:T28
11009561	CPR:3	Arg1:T5	Arg2:T29
11009561	CPR:3	Arg1:T7	Arg2:T28
11009561	CPR:3	Arg1:T7	Arg2:T29
11009561	CPR:4	Arg1:T4	Arg2:T28
11009561	CPR:4	Arg1:T4	Arg2:T29
11031122	CPR:4	Arg1:T2	Arg2:T14
11031122	CPR:4	Arg1:T3	Arg2:T14
11031122	CPR:4	Arg1:T4	Arg2:T14
11031122	CPR:9	Arg1:T5	Arg2:T15
11031122	CPR:9	Arg1:T5	Arg2:T9
11031122	CPR:9	Arg1:T6	Arg2:T19
11031122	CPR:9	Arg1:T6	Arg2:T20
11034583	CPR:5	Arg1:T8	Arg2:T20
11034583	CPR:6	Arg1:T12	Arg2:T22
11034583	CPR:6	Arg1:T7	Arg2:T20
11034583	CPR:6	Arg1:T7	Arg2:T21
11089538	CPR:3	Arg1:T2	Arg2:T9
11089538	CPR:3	Arg1:T3	Arg2:T9
11089538	CPR:4	Arg1:T5	Arg2:T20
11160515	CPR:3	Arg1:T11	Arg2:T27
11160515	CPR:3	Arg1:T11	Arg2:T28
11160515	CPR:3	Arg1:T13	Arg2:T29
11160515	CPR:3	Arg1:T13	Arg2:T30
11160515	CPR:4	Arg1:T17	Arg2:T31
11166732	CPR:3	Arg1:T3	Arg2:T10
11166732	CPR:4	Arg1:T1	Arg2:T8
11264758	CPR:4	Arg1:T10	Arg2:T14
11264758	CPR:4	Arg1:T10	Arg2:T15
11264758	CPR:6	Arg1:T12	Arg2:T16
11278845	CPR:3	Arg1:T24	Arg2:T40
11278845	CPR:4	Arg1:T15	Arg2:T36
11278845	CPR:4	Arg1:T15	Arg2:T37
11278845	CPR:4	Arg1:T16	Arg2:T36
11278845	CPR:4	Arg1:T16	Arg2:T37
11278845	CPR:4	Arg1:T17	Arg2:T36
11278845	CPR:4	Arg1:T17	Arg2:T37
11278845	CPR:4	Arg1:T18	Arg2:T36
11278845	CPR:4	Arg1:T18	Arg2:T37
11278845	CPR:4	Arg1:T20	Arg2:T38
11278845	CPR:4	Arg1:T21	Arg2:T38
11278845	CPR:4	Arg1:T22	Arg2:T38
11278845	CPR:4	Arg1:T2	Arg2:T44
11287128	CPR:4	Arg1:T1	Arg2:T3
11287128	CPR:4	Arg1:T1	Arg2:T4
11299519	CPR:9	Arg1:T1	Arg2:T3
11299519	CPR:9	Arg1:T1	Arg2:T8
11299519	CPR:9	Arg1:T2	Arg2:T9
11319232	CPR:3	Arg1:T3	Arg2:T17
11319232	CPR:3	Arg1:T3	Arg2:T18
11319232	CPR:4	Arg1:T7	Arg2:T31
11319232	CPR:4	Arg1:T7	Arg2:T32
11319232	CPR:4	Arg1:T8	Arg2:T33
11319232	CPR:4	Arg1:T8	Arg2:T34
11319232	CPR:4	Arg1:T9	Arg2:T35
11319232	CPR:4	Arg1:T9	Arg2:T36
11319232	CPR:4	Arg1:T9	Arg2:T37
11319232	CPR:9	Arg1:T4	Arg2:T19
11319232	CPR:9	Arg1:T4	Arg2:T20
11330337	CPR:4	Arg1:T10	Arg2:T45
11330337	CPR:4	Arg1:T10	Arg2:T46
11330337	CPR:4	Arg1:T11	Arg2:T45
11330337	CPR:4	Arg1:T11	Arg2:T46
11330337	CPR:4	Arg1:T12	Arg2:T45
11330337	CPR:4	Arg1:T12	Arg2:T46
11330337	CPR:4	Arg1:T13	Arg2:T45
11330337	CPR:4	Arg1:T13	Arg2:T46
11330337	CPR:4	Arg1:T14	Arg2:T45
11330337	CPR:4	Arg1:T14	Arg2:T46
11330337	CPR:4	Arg1:T15	Arg2:T45
11330337	CPR:4	Arg1:T15	Arg2:T46
11330337	CPR:4	Arg1:T2	Arg2:T43
11330337	CPR:4	Arg1:T3	Arg2:T43
11330337	CPR:4	Arg1:T6	Arg2:T45
11330337	CPR:4	Arg1:T6	Arg2:T46
11330337	CPR:4	Arg1:T7	Arg2:T45
11330337	CPR:4	Arg1:T7	Arg2:T46
11330337	CPR:4	Arg1:T8	Arg2:T45
11330337	CPR:4	Arg1:T8	Arg2:T46
11330337	CPR:4	Arg1:T9	Arg2:T45
11330337	CPR:4	Arg1:T9	Arg2:T46
11401111	CPR:4	Arg1:T2	Arg2:T18
11401111	CPR:4	Arg1:T2	Arg2:T19
11401111	CPR:4	Arg1:T5	Arg2:T22
11401111	CPR:4	Arg1:T5	Arg2:T23
11430635	CPR:3	Arg1:T12	Arg2:T36
11430635	CPR:3	Arg1:T12	Arg2:T37
11430635	CPR:3	Arg1:T14	Arg2:T39
11430635	CPR:3	Arg1:T14	Arg2:T40
11430635	CPR:3	Arg1:T1	Arg2:T20
11430635	CPR:3	Arg1:T2	Arg2:T21
11430635	CPR:3	Arg1:T5	Arg2:T25
11430635	CPR:3	Arg1:T9	Arg2:T31
11430635	CPR:3	Arg1:T9	Arg2:T32
11430635	CPR:4	Arg1:T10	Arg2:T33
11430635	CPR:4	Arg1:T10	Arg2:T34
11430635	CPR:4	Arg1:T10	Arg2:T35
11430635	CPR:4	Arg1:T13	Arg2:T36
11430635	CPR:4	Arg1:T13	Arg2:T37
11430635	CPR:4	Arg1:T15	Arg2:T39
11430635	CPR:4	Arg1:T15	Arg2:T40
11430635	CPR:4	Arg1:T1	Arg2:T18
11430635	CPR:4	Arg1:T1	Arg2:T19
11430635	CPR:4	Arg1:T3	Arg2:T21
11511086	CPR:4	Arg1:T12	Arg2:T29
11511086	CPR:4	Arg1:T12	Arg2:T30
11511086	CPR:4	Arg1:T13	Arg2:T29
11511086	CPR:4	Arg1:T13	Arg2:T30
11511086	CPR:4	Arg1:T1	Arg2:T15
11511086	CPR:4	Arg1:T2	Arg2:T16
11511086	CPR:4	Arg1:T3	Arg2:T17
11511086	CPR:4	Arg1:T4	Arg2:T17
11511086	CPR:4	Arg1:T7	Arg2:T19
11511086	CPR:4	Arg1:T7	Arg2:T21
11511086	CPR:4	Arg1:T7	Arg2:T22
11511086	CPR:4	Arg1:T7	Arg2:T23
11511086	CPR:4	Arg1:T9	Arg2:T19
11511086	CPR:4	Arg1:T9	Arg2:T21
11511086	CPR:4	Arg1:T9	Arg2:T22
11511086	CPR:4	Arg1:T9	Arg2:T23
11562773	CPR:4	Arg1:T2	Arg2:T10
11585753	CPR:4	Arg1:T2	Arg2:T13
11585753	CPR:4	Arg1:T2	Arg2:T14
11585753	CPR:4	Arg1:T3	Arg2:T13
11585753	CPR:4	Arg1:T3	Arg2:T14
11585753	CPR:4	Arg1:T8	Arg2:T25
11585753	CPR:4	Arg1:T8	Arg2:T26
11585753	CPR:4	Arg1:T9	Arg2:T24
11585753	CPR:4	Arg1:T9	Arg2:T25
11585753	CPR:4	Arg1:T9	Arg2:T26
11585753	CPR:9	Arg1:T10	Arg2:T25
11585753	CPR:9	Arg1:T1	Arg2:T12
11585753	CPR:9	Arg1:T4	Arg2:T13
11585753	CPR:9	Arg1:T7	Arg2:T21
11692072	CPR:5	Arg1:T6	Arg2:T15
11716850	CPR:3	Arg1:T15	Arg2:T62
11716850	CPR:3	Arg1:T1	Arg2:T62
11716850	CPR:4	Arg1:T15	Arg2:T42
11716850	CPR:4	Arg1:T1	Arg2:T42
11716850	CPR:4	Arg1:T33	Arg2:T56
11716850	CPR:4	Arg1:T33	Arg2:T57
11716850	CPR:4	Arg1:T34	Arg2:T63
11716850	CPR:4	Arg1:T34	Arg2:T64
11716850	CPR:4	Arg1:T34	Arg2:T65
11716850	CPR:4	Arg1:T34	Arg2:T66
11716850	CPR:4	Arg1:T34	Arg2:T67
11716850	CPR:4	Arg1:T34	Arg2:T68
11716850	CPR:5	Arg1:T25	Arg2:T47
11730729	CPR:3	Arg1:T10	Arg2:T28
11730729	CPR:3	Arg1:T20	Arg2:T29
11730729	CPR:3	Arg1:T4	Arg2:T22
11730729	CPR:5	Arg1:T11	Arg2:T27
11730729	CPR:5	Arg1:T13	Arg2:T27
11730729	CPR:5	Arg1:T7	Arg2:T22
11730729	CPR:5	Arg1:T9	Arg2:T26
11732752	CPR:4	Arg1:T12	Arg2:T28
11732752	CPR:4	Arg1:T13	Arg2:T28
11732752	CPR:9	Arg1:T10	Arg2:T25
11732752	CPR:9	Arg1:T2	Arg2:T21
11732752	CPR:9	Arg1:T3	Arg2:T21
11732752	CPR:9	Arg1:T4	Arg2:T22
11732752	CPR:9	Arg1:T5	Arg2:T22
11732752	CPR:9	Arg1:T7	Arg2:T23
11732752	CPR:9	Arg1:T8	Arg2:T23
11732752	CPR:9	Arg1:T9	Arg2:T25
11792932	CPR:4	Arg1:T1	Arg2:T44
11792932	CPR:4	Arg1:T7	Arg2:T42
11861820	CPR:4	Arg1:T21	Arg2:T36
11861820	CPR:4	Arg1:T25	Arg2:T36
11861820	CPR:9	Arg1:T1	Arg2:T36
11861820	CPR:9	Arg1:T24	Arg2:T36
11861820	CPR:9	Arg1:T5	Arg2:T29
11906441	CPR:4	Arg1:T1	Arg2:T17
11906441	CPR:4	Arg1:T1	Arg2:T18
11936838	CPR:4	Arg1:T2	Arg2:T10
11936838	CPR:4	Arg1:T2	Arg2:T11
11936838	CPR:4	Arg1:T9	Arg2:T20
11936838	CPR:4	Arg1:T9	Arg2:T21
11969359	CPR:4	Arg1:T10	Arg2:T23
11969359	CPR:4	Arg1:T10	Arg2:T24
11969359	CPR:4	Arg1:T10	Arg2:T25
11969359	CPR:4	Arg1:T11	Arg2:T39
11969359	CPR:4	Arg1:T11	Arg2:T40
11969359	CPR:4	Arg1:T12	Arg2:T39
11969359	CPR:4	Arg1:T12	Arg2:T40
11969359	CPR:4	Arg1:T1	Arg2:T13
11969359	CPR:4	Arg1:T2	Arg2:T14
11969359	CPR:4	Arg1:T3	Arg2:T16
11969359	CPR:4	Arg1:T4	Arg2:T16
11969359	CPR:4	Arg1:T5	Arg2:T17
11969359	CPR:4	Arg1:T5	Arg2:T18
11969359	CPR:4	Arg1:T6	Arg2:T17
11969359	CPR:4	Arg1:T6	Arg2:T18
11969359	CPR:4	Arg1:T7	Arg2:T17
11969359	CPR:4	Arg1:T7	Arg2:T18
11969359	CPR:4	Arg1:T9	Arg2:T23
11969359	CPR:4	Arg1:T9	Arg2:T24
11969359	CPR:4	Arg1:T9	Arg2:T25
11972287	CPR:3	Arg1:T8	Arg2:T15
11972287	CPR:5	Arg1:T2	Arg2:T11
11972287	CPR:5	Arg1:T4	Arg2:T12
11972613	CPR:3	Arg1:T6	Arg2:T21
11972613	CPR:4	Arg1:T4	Arg2:T19
11972613	CPR:4	Arg1:T5	Arg2:T19
11986668	CPR:4	Arg1:T11	Arg2:T21
11986668	CPR:4	Arg1:T8	Arg2:T19
11986668	CPR:4	Arg1:T9	Arg2:T20
12003347	CPR:9	Arg1:T16	Arg2:T29
12047490	CPR:4	Arg1:T5	Arg2:T22
12047490	CPR:9	Arg1:T15	Arg2:T24
12065695	CPR:4	Arg1:T12	Arg2:T24
12065695	CPR:4	Arg1:T13	Arg2:T24
12067524	CPR:9	Arg1:T11	Arg2:T17
12067524	CPR:9	Arg1:T11	Arg2:T22
12067524	CPR:9	Arg1:T11	Arg2:T23
12067524	CPR:9	Arg1:T1	Arg2:T17
12067524	CPR:9	Arg1:T1	Arg2:T22
12067524	CPR:9	Arg1:T1	Arg2:T23
12067524	CPR:9	Arg1:T3	Arg2:T17
12067524	CPR:9	Arg1:T3	Arg2:T22
12067524	CPR:9	Arg1:T3	Arg2:T23
12093311	CPR:4	Arg1:T10	Arg2:T19
12093311	CPR:4	Arg1:T10	Arg2:T20
12093311	CPR:4	Arg1:T11	Arg2:T23
12093311	CPR:4	Arg1:T12	Arg2:T23
12093311	CPR:4	Arg1:T3	Arg2:T19
12093311	CPR:4	Arg1:T3	Arg2:T20
12110374	CPR:3	Arg1:T5	Arg2:T28
12110374	CPR:4	Arg1:T16	Arg2:T36
12110374	CPR:4	Arg1:T16	Arg2:T37
12110374	CPR:4	Arg1:T18	Arg2:T38
12110374	CPR:4	Arg1:T1	Arg2:T22
12110374	CPR:4	Arg1:T2	Arg2:T23
12110374	CPR:6	Arg1:T12	Arg2:T33
12110374	CPR:9	Arg1:T21	Arg2:T40
12112047	CPR:4	Arg1:T6	Arg2:T8
12123767	CPR:3	Arg1:T3	Arg2:T11
12167567	CPR:4	Arg1:T1	Arg2:T21
12167567	CPR:4	Arg1:T20	Arg2:T22
12183670	CPR:4	Arg1:T17	Arg2:T43
12183670	CPR:4	Arg1:T17	Arg2:T44
12183670	CPR:4	Arg1:T18	Arg2:T45
12183670	CPR:4	Arg1:T1	Arg2:T40
12183670	CPR:4	Arg1:T1	Arg2:T41
12183670	CPR:4	Arg1:T30	Arg2:T49
12183670	CPR:4	Arg1:T30	Arg2:T50
12184062	CPR:4	Arg1:T13	Arg2:T27
