20104269	AGONIST	Arg1:T5	Arg2:T24
10606746	PART-OF	Arg1:T4	Arg2:T22
10606746	PART-OF	Arg1:T6	Arg2:T23
10606746	PART-OF	Arg1:T7	Arg2:T23
10606746	DIRECT-REGULATOR	Arg1:T18	Arg2:T25
10606746	PART-OF	Arg1:T4	Arg2:T21
10606746	PART-OF	Arg1:T6	Arg2:T21
10606746	PART-OF	Arg1:T7	Arg2:T21
16247743	INHIBITOR	Arg1:T4	Arg2:T9
16247743	INHIBITOR	Arg1:T5	Arg2:T9
12679340	PART-OF	Arg1:T6	Arg2:T26
12679340	PART-OF	Arg1:T7	Arg2:T26
12679340	DIRECT-REGULATOR	Arg1:T8	Arg2:T28
12679340	PART-OF	Arg1:T9	Arg2:T28
12679340	PART-OF	Arg1:T10	Arg2:T28
12679340	PART-OF	Arg1:T11	Arg2:T28
12679340	PART-OF	Arg1:T12	Arg2:T28
12679340	PART-OF	Arg1:T13	Arg2:T28
12679340	DIRECT-REGULATOR	Arg1:T14	Arg2:T28
12679340	PART-OF	Arg1:T19	Arg2:T21
12679340	PART-OF	Arg1:T18	Arg2:T21
12679340	PART-OF	Arg1:T17	Arg2:T21
12679340	PART-OF	Arg1:T16	Arg2:T21
12679340	PART-OF	Arg1:T15	Arg2:T21
12679340	INHIBITOR	Arg1:T1	Arg2:T21
23127600	INDIRECT-DOWNREGULATOR	Arg1:T7	Arg2:T14
23127600	INHIBITOR	Arg1:T1	Arg2:T11
23127600	INHIBITOR	Arg1:T1	Arg2:T12
23111283	INDIRECT-DOWNREGULATOR	Arg1:T11	Arg2:T20
23111283	INHIBITOR	Arg1:T10	Arg2:T17
23111283	INHIBITOR	Arg1:T10	Arg2:T18
23111283	INHIBITOR	Arg1:T10	Arg2:T19
2569356	ANTAGONIST	Arg1:T13	Arg2:T17
20801130	DIRECT-REGULATOR	Arg1:T17	Arg2:T39
20801130	DIRECT-REGULATOR	Arg1:T18	Arg2:T39
20801130	DIRECT-REGULATOR	Arg1:T19	Arg2:T39
20801130	DIRECT-REGULATOR	Arg1:T20	Arg2:T39
20801130	DIRECT-REGULATOR	Arg1:T21	Arg2:T40
20801130	DIRECT-REGULATOR	Arg1:T21	Arg2:T41
20801130	DIRECT-REGULATOR	Arg1:T5	Arg2:T32
20801130	DIRECT-REGULATOR	Arg1:T2	Arg2:T26
20801130	DIRECT-REGULATOR	Arg1:T2	Arg2:T25
20801130	DIRECT-REGULATOR	Arg1:T3	Arg2:T27
20801130	DIRECT-REGULATOR	Arg1:T3	Arg2:T28
20801130	DIRECT-REGULATOR	Arg1:T3	Arg2:T29
20801130	DIRECT-REGULATOR	Arg1:T4	Arg2:T31
12086935	ACTIVATOR	Arg1:T18	Arg2:T30
12086935	SUBSTRATE	Arg1:T11	Arg2:T23
12086935	SUBSTRATE	Arg1:T11	Arg2:T24
12086935	ACTIVATOR	Arg1:T12	Arg2:T25
12086935	ACTIVATOR	Arg1:T15	Arg2:T26
12086935	ACTIVATOR	Arg1:T16	Arg2:T27
12086935	ACTIVATOR	Arg1:T16	Arg2:T28
12086935	INHIBITOR	Arg1:T16	Arg2:T29
12086935	ACTIVATOR	Arg1:T5	Arg2:T20
12086935	ACTIVATOR	Arg1:T6	Arg2:T21
23240892	INDIRECT-DOWNREGULATOR	Arg1:T15	Arg2:T17
23240892	INDIRECT-DOWNREGULATOR	Arg1:T4	Arg2:T19
23240892	INDIRECT-DOWNREGULATOR	Arg1:T4	Arg2:T20
15777622	INHIBITOR	Arg1:T18	Arg2:T44
15777622	SUBSTRATE	Arg1:T6	Arg2:T28
15777622	SUBSTRATE	Arg1:T6	Arg2:T32
15777622	INHIBITOR	Arg1:T11	Arg2:T30
15777622	INHIBITOR	Arg1:T12	Arg2:T30
15777622	INHIBITOR	Arg1:T13	Arg2:T31
15777622	SUBSTRATE	Arg1:T15	Arg2:T39
15777622	SUBSTRATE	Arg1:T16	Arg2:T39
12881227	INHIBITOR	Arg1:T8	Arg2:T31
12881227	INHIBITOR	Arg1:T9	Arg2:T31
12881227	INHIBITOR	Arg1:T8	Arg2:T32
12881227	INHIBITOR	Arg1:T8	Arg2:T33
12881227	INHIBITOR	Arg1:T8	Arg2:T34
12881227	INHIBITOR	Arg1:T9	Arg2:T32
12881227	INHIBITOR	Arg1:T9	Arg2:T33
12881227	INHIBITOR	Arg1:T9	Arg2:T34
12881227	INHIBITOR	Arg1:T11	Arg2:T36
12881227	INHIBITOR	Arg1:T11	Arg2:T37
12881227	INHIBITOR	Arg1:T11	Arg2:T38
12881227	INHIBITOR	Arg1:T13	Arg2:T39
12881227	INHIBITOR	Arg1:T14	Arg2:T39
12881227	INHIBITOR	Arg1:T20	Arg2:T41
12881227	INHIBITOR	Arg1:T20	Arg2:T42
12881227	PRODUCT-OF	Arg1:T5	Arg2:T23
17161452	SUBSTRATE	Arg1:T4	Arg2:T16
17161452	SUBSTRATE	Arg1:T8	Arg2:T19
17161452	SUBSTRATE	Arg1:T8	Arg2:T20
10064839	DIRECT-REGULATOR	Arg1:T50	Arg2:T56
10064839	DIRECT-REGULATOR	Arg1:T40	Arg2:T54
10064839	DIRECT-REGULATOR	Arg1:T46	Arg2:T55
10064839	DIRECT-REGULATOR	Arg1:T47	Arg2:T55
10064839	DIRECT-REGULATOR	Arg1:T48	Arg2:T55
10064839	DIRECT-REGULATOR	Arg1:T46	Arg2:T52
10064839	DIRECT-REGULATOR	Arg1:T47	Arg2:T52
10064839	DIRECT-REGULATOR	Arg1:T48	Arg2:T52
10064839	DIRECT-REGULATOR	Arg1:T18	Arg2:T53
10064839	DIRECT-REGULATOR	Arg1:T19	Arg2:T53
17138644	ACTIVATOR	Arg1:T5	Arg2:T27
17138644	ACTIVATOR	Arg1:T5	Arg2:T28
17138644	ACTIVATOR	Arg1:T8	Arg2:T40
17138644	ACTIVATOR	Arg1:T8	Arg2:T42
17138644	ACTIVATOR	Arg1:T8	Arg2:T41
17138644	ACTIVATOR	Arg1:T4	Arg2:T20
17138644	ACTIVATOR	Arg1:T4	Arg2:T22
17138644	ACTIVATOR	Arg1:T4	Arg2:T21
3345199	INHIBITOR	Arg1:T25	Arg2:T35
3345199	INHIBITOR	Arg1:T16	Arg2:T32
3345199	INHIBITOR	Arg1:T16	Arg2:T26
3345199	INHIBITOR	Arg1:T17	Arg2:T32
3345199	INHIBITOR	Arg1:T17	Arg2:T26
3345199	INHIBITOR	Arg1:T18	Arg2:T32
3345199	INHIBITOR	Arg1:T18	Arg2:T26
3345199	ACTIVATOR	Arg1:T6	Arg2:T32
3345199	ACTIVATOR	Arg1:T6	Arg2:T26
3345199	INHIBITOR	Arg1:T15	Arg2:T33
3345199	INHIBITOR	Arg1:T7	Arg2:T30
1356794	AGONIST	Arg1:T11	Arg2:T18
1356794	ANTAGONIST	Arg1:T1	Arg2:T12
1356794	ANTAGONIST	Arg1:T2	Arg2:T13
1356794	ANTAGONIST	Arg1:T3	Arg2:T14
1356794	AGONIST	Arg1:T7	Arg2:T16
1356794	AGONIST	Arg1:T8	Arg2:T16
17205056	INHIBITOR	Arg1:T2	Arg2:T15
17205056	INHIBITOR	Arg1:T3	Arg2:T15
17205056	INHIBITOR	Arg1:T4	Arg2:T15
17205056	INHIBITOR	Arg1:T5	Arg2:T19
17205056	INHIBITOR	Arg1:T5	Arg2:T20
17205056	INHIBITOR	Arg1:T5	Arg2:T18
17205056	INHIBITOR	Arg1:T8	Arg2:T23
17205056	INHIBITOR	Arg1:T7	Arg2:T22
17205056	INHIBITOR	Arg1:T1	Arg2:T13
17205056	INHIBITOR	Arg1:T12	Arg2:T26
17205056	INHIBITOR	Arg1:T1	Arg2:T14
17488480	SUBSTRATE	Arg1:T18	Arg2:T49
17488480	PRODUCT-OF	Arg1:T1	Arg2:T49
17488480	PRODUCT-OF	Arg1:T15	Arg2:T49
17488480	PRODUCT-OF	Arg1:T1	Arg2:T32
17488480	PRODUCT-OF	Arg1:T15	Arg2:T32
17488480	SUBSTRATE	Arg1:T18	Arg2:T32
17488480	PRODUCT-OF	Arg1:T1	Arg2:T34
17488480	PRODUCT-OF	Arg1:T1	Arg2:T38
17488480	PRODUCT-OF	Arg1:T15	Arg2:T34
17488480	PRODUCT-OF	Arg1:T15	Arg2:T38
17488480	SUBSTRATE	Arg1:T18	Arg2:T34
17488480	SUBSTRATE	Arg1:T18	Arg2:T38
17488480	PRODUCT-OF	Arg1:T17	Arg2:T44
17488480	PRODUCT-OF	Arg1:T17	Arg2:T45
17488480	INDIRECT-UPREGULATOR	Arg1:T20	Arg2:T46
17488480	INDIRECT-DOWNREGULATOR	Arg1:T20	Arg2:T47
17488480	INHIBITOR	Arg1:T22	Arg2:T48
17488480	INHIBITOR	Arg1:T23	Arg2:T48
17488480	PRODUCT-OF	Arg1:T27	Arg2:T50
17488480	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T51
17488480	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T52
17488480	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T53
17488480	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T54
17488480	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T55
17488480	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T56
17488480	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T57
17488480	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T35
17488480	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T36
17488480	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T37
17488480	INDIRECT-UPREGULATOR	Arg1:T10	Arg2:T39
17488480	INDIRECT-UPREGULATOR	Arg1:T11	Arg2:T39
17488480	INDIRECT-UPREGULATOR	Arg1:T10	Arg2:T40
17488480	INDIRECT-UPREGULATOR	Arg1:T11	Arg2:T40
17488480	INDIRECT-UPREGULATOR	Arg1:T10	Arg2:T41
17488480	INDIRECT-UPREGULATOR	Arg1:T11	Arg2:T41
17488480	PRODUCT-OF	Arg1:T13	Arg2:T43
17488480	PRODUCT-OF	Arg1:T13	Arg2:T42
7560228	INHIBITOR	Arg1:T17	Arg2:T28
7560228	INHIBITOR	Arg1:T17	Arg2:T29
7560228	INHIBITOR	Arg1:T2	Arg2:T19
7560228	INHIBITOR	Arg1:T4	Arg2:T20
7560228	INHIBITOR	Arg1:T5	Arg2:T21
7560228	INHIBITOR	Arg1:T5	Arg2:T22
7560228	INHIBITOR	Arg1:T7	Arg2:T23
7560228	PRODUCT-OF	Arg1:T8	Arg2:T23
7560228	SUBSTRATE	Arg1:T6	Arg2:T21
7560228	SUBSTRATE	Arg1:T6	Arg2:T22
17477831	PRODUCT-OF	Arg1:T4	Arg2:T19
17477831	PRODUCT-OF	Arg1:T4	Arg2:T21
17477831	PRODUCT-OF	Arg1:T4	Arg2:T24
17477831	PRODUCT-OF	Arg1:T4	Arg2:T26
17477831	PRODUCT-OF	Arg1:T12	Arg2:T22
17477831	PRODUCT-OF	Arg1:T13	Arg2:T23
17935273	INHIBITOR	Arg1:T4	Arg2:T14
17935273	INHIBITOR	Arg1:T5	Arg2:T14
17935273	INHIBITOR	Arg1:T4	Arg2:T15
17935273	INHIBITOR	Arg1:T5	Arg2:T15
17935273	INHIBITOR	Arg1:T4	Arg2:T16
17935273	INHIBITOR	Arg1:T5	Arg2:T16
17935273	INHIBITOR	Arg1:T4	Arg2:T17
17935273	INHIBITOR	Arg1:T5	Arg2:T17
17935273	INHIBITOR	Arg1:T6	Arg2:T18
23538162	ACTIVATOR	Arg1:T12	Arg2:T30
23538162	ACTIVATOR	Arg1:T12	Arg2:T31
23538162	INHIBITOR	Arg1:T12	Arg2:T29
23538162	INHIBITOR	Arg1:T5	Arg2:T19
23538162	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T20
23538162	ANTAGONIST	Arg1:T7	Arg2:T22
23538162	ANTAGONIST	Arg1:T7	Arg2:T21
23538162	INHIBITOR	Arg1:T8	Arg2:T23
23538162	ANTAGONIST	Arg1:T10	Arg2:T24
23538162	INHIBITOR	Arg1:T11	Arg2:T25
23538162	INDIRECT-DOWNREGULATOR	Arg1:T11	Arg2:T28
23538162	ACTIVATOR	Arg1:T11	Arg2:T27
23538162	INHIBITOR	Arg1:T1	Arg2:T13
23238784	ACTIVATOR	Arg1:T8	Arg2:T15
23238784	ACTIVATOR	Arg1:T8	Arg2:T16
16324695	ACTIVATOR	Arg1:T9	Arg2:T22
16324695	ACTIVATOR	Arg1:T9	Arg2:T21
16324695	ACTIVATOR	Arg1:T10	Arg2:T21
16324695	ACTIVATOR	Arg1:T10	Arg2:T22
16324695	INHIBITOR	Arg1:T1	Arg2:T16
16324695	INHIBITOR	Arg1:T3	Arg2:T16
16324695	AGONIST	Arg1:T7	Arg2:T20
16324695	AGONIST	Arg1:T11	Arg2:T24
16324695	ACTIVATOR	Arg1:T9	Arg2:T23
16324695	ACTIVATOR	Arg1:T10	Arg2:T23
23535516	INHIBITOR	Arg1:T3	Arg2:T30
23535516	INHIBITOR	Arg1:T4	Arg2:T31
23535516	PART-OF	Arg1:T1	Arg2:T7
23535516	PART-OF	Arg1:T2	Arg2:T7
23535516	PART-OF	Arg1:T1	Arg2:T8
23535516	PART-OF	Arg1:T2	Arg2:T8
23123662	SUBSTRATE	Arg1:T28	Arg2:T43
23123662	SUBSTRATE	Arg1:T29	Arg2:T43
23123662	SUBSTRATE	Arg1:T20	Arg2:T39
23123662	SUBSTRATE	Arg1:T20	Arg2:T40
23123662	SUBSTRATE	Arg1:T21	Arg2:T39
23123662	SUBSTRATE	Arg1:T21	Arg2:T40
23123662	SUBSTRATE	Arg1:T22	Arg2:T39
23123662	SUBSTRATE	Arg1:T22	Arg2:T40
23123662	SUBSTRATE	Arg1:T23	Arg2:T39
23123662	SUBSTRATE	Arg1:T23	Arg2:T40
23123662	SUBSTRATE	Arg1:T24	Arg2:T41
23123662	SUBSTRATE	Arg1:T26	Arg2:T42
23123662	SUBSTRATE	Arg1:T9	Arg2:T33
23123662	SUBSTRATE	Arg1:T10	Arg2:T33
23123662	SUBSTRATE	Arg1:T11	Arg2:T34
23123662	SUBSTRATE	Arg1:T13	Arg2:T34
23266505	INDIRECT-UPREGULATOR	Arg1:T19	Arg2:T37
23266505	INDIRECT-UPREGULATOR	Arg1:T17	Arg2:T31
23266505	ACTIVATOR	Arg1:T17	Arg2:T32
23266505	INDIRECT-DOWNREGULATOR	Arg1:T18	Arg2:T34
23266505	INDIRECT-DOWNREGULATOR	Arg1:T18	Arg2:T35
23266505	INHIBITOR	Arg1:T18	Arg2:T36
23266505	INDIRECT-DOWNREGULATOR	Arg1:T2	Arg2:T20
23266505	INDIRECT-UPREGULATOR	Arg1:T19	Arg2:T38
23266505	INDIRECT-UPREGULATOR	Arg1:T6	Arg2:T22
23266505	INDIRECT-UPREGULATOR	Arg1:T6	Arg2:T23
23266505	INDIRECT-DOWNREGULATOR	Arg1:T4	Arg2:T22
23266505	INDIRECT-DOWNREGULATOR	Arg1:T4	Arg2:T23
23266505	INDIRECT-UPREGULATOR	Arg1:T7	Arg2:T21
23266505	INDIRECT-UPREGULATOR	Arg1:T10	Arg2:T21
23266505	ACTIVATOR	Arg1:T1	Arg2:T36
23266505	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T35
23266505	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T34
10712236	INHIBITOR	Arg1:T25	Arg2:T39
10712236	INHIBITOR	Arg1:T24	Arg2:T39
10712236	INHIBITOR	Arg1:T24	Arg2:T40
10712236	INHIBITOR	Arg1:T25	Arg2:T40
10712236	INHIBITOR	Arg1:T3	Arg2:T33
10712236	INHIBITOR	Arg1:T4	Arg2:T33
10712236	INDIRECT-UPREGULATOR	Arg1:T14	Arg2:T36
10712236	PRODUCT-OF	Arg1:T21	Arg2:T39
10712236	PRODUCT-OF	Arg1:T22	Arg2:T39
10712236	PRODUCT-OF	Arg1:T23	Arg2:T39
10712236	PRODUCT-OF	Arg1:T21	Arg2:T40
10712236	PRODUCT-OF	Arg1:T22	Arg2:T40
10712236	PRODUCT-OF	Arg1:T23	Arg2:T40
10712236	PRODUCT-OF	Arg1:T5	Arg2:T33
10712236	PRODUCT-OF	Arg1:T6	Arg2:T33
12196163	SUBSTRATE	Arg1:T11	Arg2:T17
23102509	PRODUCT-OF	Arg1:T13	Arg2:T29
23102509	PRODUCT-OF	Arg1:T13	Arg2:T30
17218486	ACTIVATOR	Arg1:T22	Arg2:T49
17218486	ACTIVATOR	Arg1:T23	Arg2:T49
17218486	ACTIVATOR	Arg1:T25	Arg2:T53
17218486	ACTIVATOR	Arg1:T26	Arg2:T53
17218486	ACTIVATOR	Arg1:T1	Arg2:T37
17218486	ACTIVATOR	Arg1:T1	Arg2:T38
17218486	ACTIVATOR	Arg1:T1	Arg2:T39
17218486	AGONIST-ACTIVATOR	Arg1:T3	Arg2:T40
17218486	AGONIST-ACTIVATOR	Arg1:T4	Arg2:T41
17218486	AGONIST	Arg1:T4	Arg2:T42
17218486	AGONIST-ACTIVATOR	Arg1:T5	Arg2:T43
17218486	AGONIST-ACTIVATOR	Arg1:T5	Arg2:T44
17218486	AGONIST	Arg1:T5	Arg2:T45
17350061	INDIRECT-UPREGULATOR	Arg1:T22	Arg2:T36
17350061	INDIRECT-UPREGULATOR	Arg1:T22	Arg2:T37
17350061	INDIRECT-UPREGULATOR	Arg1:T22	Arg2:T38
17350061	INDIRECT-UPREGULATOR	Arg1:T22	Arg2:T39
17350061	INDIRECT-UPREGULATOR	Arg1:T22	Arg2:T40
17350061	INDIRECT-UPREGULATOR	Arg1:T22	Arg2:T41
17350061	INDIRECT-UPREGULATOR	Arg1:T24	Arg2:T42
17350061	INDIRECT-UPREGULATOR	Arg1:T24	Arg2:T28
17350061	INDIRECT-DOWNREGULATOR	Arg1:T24	Arg2:T29
17350061	PRODUCT-OF	Arg1:T4	Arg2:T30
17350061	PRODUCT-OF	Arg1:T4	Arg2:T31
17350061	PRODUCT-OF	Arg1:T5	Arg2:T32
17350061	PRODUCT-OF	Arg1:T6	Arg2:T33
17350061	PRODUCT-OF	Arg1:T6	Arg2:T34
17350061	PRODUCT-OF	Arg1:T6	Arg2:T35
15255990	DIRECT-REGULATOR	Arg1:T5	Arg2:T10
15255990	DIRECT-REGULATOR	Arg1:T5	Arg2:T11
23296102	INDIRECT-UPREGULATOR	Arg1:T5	Arg2:T14
23296102	INDIRECT-UPREGULATOR	Arg1:T5	Arg2:T16
23296102	INDIRECT-UPREGULATOR	Arg1:T5	Arg2:T17
23296102	INDIRECT-UPREGULATOR	Arg1:T5	Arg2:T18
23296102	INDIRECT-UPREGULATOR	Arg1:T5	Arg2:T19
23296102	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T20
23296102	INDIRECT-UPREGULATOR	Arg1:T10	Arg2:T12
23296102	INDIRECT-DOWNREGULATOR	Arg1:T10	Arg2:T13
23220749	INHIBITOR	Arg1:T12	Arg2:T27
23220749	ACTIVATOR	Arg1:T2	Arg2:T15
23220749	ACTIVATOR	Arg1:T4	Arg2:T17
23220749	ACTIVATOR	Arg1:T5	Arg2:T17
23194825	INHIBITOR	Arg1:T3	Arg2:T44
23194825	INHIBITOR	Arg1:T9	Arg2:T47
23194825	INHIBITOR	Arg1:T10	Arg2:T47
8384716	AGONIST	Arg1:T6	Arg2:T25
8384716	PART-OF	Arg1:T21	Arg2:T41
8384716	PART-OF	Arg1:T21	Arg2:T42
8384716	PART-OF	Arg1:T21	Arg2:T43
8384716	PART-OF	Arg1:T21	Arg2:T44
8384716	PART-OF	Arg1:T15	Arg2:T35
8384716	PART-OF	Arg1:T15	Arg2:T36
8384716	PART-OF	Arg1:T15	Arg2:T37
8384716	INHIBITOR	Arg1:T12	Arg2:T28
23412396	INHIBITOR	Arg1:T18	Arg2:T29
23412396	INHIBITOR	Arg1:T11	Arg2:T26
23412396	INHIBITOR	Arg1:T11	Arg2:T23
23412396	DIRECT-REGULATOR	Arg1:T14	Arg2:T28
23412396	DIRECT-REGULATOR	Arg1:T15	Arg2:T28
23412396	DIRECT-REGULATOR	Arg1:T16	Arg2:T28
10510456	INHIBITOR	Arg1:T12	Arg2:T17
10510456	INHIBITOR	Arg1:T6	Arg2:T16
10510456	INHIBITOR	Arg1:T2	Arg2:T13
15352500	ANTAGONIST	Arg1:T13	Arg2:T14
1666997	DIRECT-REGULATOR	Arg1:T5	Arg2:T23
1666997	DIRECT-REGULATOR	Arg1:T6	Arg2:T23
1666997	DIRECT-REGULATOR	Arg1:T7	Arg2:T23
1666997	DIRECT-REGULATOR	Arg1:T12	Arg2:T26
1666997	DIRECT-REGULATOR	Arg1:T13	Arg2:T26
1666997	ANTAGONIST	Arg1:T14	Arg2:T28
23561088	ACTIVATOR	Arg1:T15	Arg2:T19
23561088	INHIBITOR	Arg1:T14	Arg2:T16
23597506	SUBSTRATE	Arg1:T1	Arg2:T18
23597506	SUBSTRATE	Arg1:T1	Arg2:T15
23597506	SUBSTRATE	Arg1:T2	Arg2:T16
23597506	SUBSTRATE	Arg1:T2	Arg2:T17
23597506	SUBSTRATE	Arg1:T3	Arg2:T16
23597506	SUBSTRATE	Arg1:T3	Arg2:T17
9015795	DIRECT-REGULATOR	Arg1:T3	Arg2:T27
9015795	DIRECT-REGULATOR	Arg1:T5	Arg2:T28
9015795	DIRECT-REGULATOR	Arg1:T6	Arg2:T29
9015795	DIRECT-REGULATOR	Arg1:T7	Arg2:T29
9015795	DIRECT-REGULATOR	Arg1:T8	Arg2:T29
9015795	DIRECT-REGULATOR	Arg1:T10	Arg2:T30
9015795	DIRECT-REGULATOR	Arg1:T11	Arg2:T30
9015795	DIRECT-REGULATOR	Arg1:T12	Arg2:T30
9015795	DIRECT-REGULATOR	Arg1:T13	Arg2:T30
9015795	DIRECT-REGULATOR	Arg1:T14	Arg2:T30
9015795	DIRECT-REGULATOR	Arg1:T18	Arg2:T31
12373557	INHIBITOR	Arg1:T15	Arg2:T21
12373557	INHIBITOR	Arg1:T10	Arg2:T17
12373557	INHIBITOR	Arg1:T10	Arg2:T18
12373557	INHIBITOR	Arg1:T8	Arg2:T16
15840827	PART-OF	Arg1:T5	Arg2:T19
15840827	PART-OF	Arg1:T5	Arg2:T23
9003761	INHIBITOR	Arg1:T6	Arg2:T24
9003761	INHIBITOR	Arg1:T7	Arg2:T24
9003761	PART-OF	Arg1:T3	Arg2:T18
9003761	PART-OF	Arg1:T3	Arg2:T19
17016621	INHIBITOR	Arg1:T19	Arg2:T22
17016621	INHIBITOR	Arg1:T20	Arg2:T22
17016621	INHIBITOR	Arg1:T3	Arg2:T21
17016621	INHIBITOR	Arg1:T4	Arg2:T21
17016621	INHIBITOR	Arg1:T5	Arg2:T21
17016621	INHIBITOR	Arg1:T6	Arg2:T21
17016621	INHIBITOR	Arg1:T7	Arg2:T21
17352685	INHIBITOR	Arg1:T6	Arg2:T18
17352685	INHIBITOR	Arg1:T7	Arg2:T18
17352685	SUBSTRATE	Arg1:T5	Arg2:T15
17352685	INHIBITOR	Arg1:T1	Arg2:T12
17352685	INHIBITOR	Arg1:T2	Arg2:T12
23376356	INHIBITOR	Arg1:T1	Arg2:T15
23376356	INHIBITOR	Arg1:T1	Arg2:T16
23376356	INHIBITOR	Arg1:T2	Arg2:T22
23376356	INHIBITOR	Arg1:T3	Arg2:T23
23376356	ACTIVATOR	Arg1:T1	Arg2:T17
23376356	ACTIVATOR	Arg1:T1	Arg2:T18
23376356	ACTIVATOR	Arg1:T1	Arg2:T19
23376356	ACTIVATOR	Arg1:T1	Arg2:T20
23643933	INHIBITOR	Arg1:T7	Arg2:T17
23643933	INHIBITOR	Arg1:T8	Arg2:T17
23643933	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T18
23643933	INDIRECT-UPREGULATOR	Arg1:T2	Arg2:T11
23643933	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T13
15184278	ANTAGONIST	Arg1:T17	Arg2:T34
15184278	ANTAGONIST	Arg1:T18	Arg2:T34
15184278	SUBSTRATE	Arg1:T19	Arg2:T34
15184278	DIRECT-REGULATOR	Arg1:T21	Arg2:T35
16424790	INHIBITOR	Arg1:T22	Arg2:T63
16424790	INHIBITOR	Arg1:T27	Arg2:T64
16424790	INHIBITOR	Arg1:T45	Arg2:T67
16424790	INHIBITOR	Arg1:T47	Arg2:T67
16424790	INHIBITOR	Arg1:T48	Arg2:T67
16424790	INHIBITOR	Arg1:T26	Arg2:T63
16424790	INHIBITOR	Arg1:T6	Arg2:T55
16424790	INHIBITOR	Arg1:T6	Arg2:T56
