10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T15	Arg2:T32
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T16	Arg2:T32
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T18	Arg2:T35
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T19	Arg2:T33
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T19	Arg2:T34
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T5	Arg2:T21
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T6	Arg2:T26
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T6	Arg2:T27
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T6	Arg2:T28
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T7	Arg2:T26
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T7	Arg2:T27
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T7	Arg2:T28
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T8	Arg2:T21
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T9	Arg2:T26
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T9	Arg2:T27
10193663	CPR:2	N 	DIRECT-REGULATOR	Arg1:T9	Arg2:T28
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T11	Arg2:T27
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T12	Arg2:T27
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T13	Arg2:T27
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T14	Arg2:T27
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T16	Arg2:T28
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T17	Arg2:T28
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T18	Arg2:T28
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T19	Arg2:T28
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T21	Arg2:T29
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T22	Arg2:T29
10193665	CPR:2	N 	DIRECT-REGULATOR	Arg1:T9	Arg2:T27
10193665	CPR:2	N 	REGULATOR	Arg1:T24	Arg2:T30
10226872	CPR:10	N 	NOT	Arg1:T4	Arg2:T21
10226872	CPR:10	N 	NOT	Arg1:T4	Arg2:T22
10226872	CPR:5	Y 	AGONIST	Arg1:T15	Arg2:T27
10226872	CPR:5	Y 	AGONIST	Arg1:T16	Arg2:T29
10362188	CPR:2	N 	REGULATOR	Arg1:T14	Arg2:T23
10362188	CPR:2	N 	REGULATOR	Arg1:T14	Arg2:T25
10362188	CPR:2	N 	REGULATOR	Arg1:T5	Arg2:T16
10362188	CPR:2	N 	REGULATOR	Arg1:T7	Arg2:T20
10362188	CPR:4	Y 	INHIBITOR	Arg1:T12	Arg2:T22
10362188	CPR:4	Y 	INHIBITOR	Arg1:T7	Arg2:T19
10373224	CPR:10	N 	NOT	Arg1:T18	Arg2:T34
10373224	CPR:10	N 	NOT	Arg1:T19	Arg2:T34
10373224	CPR:10	N 	NOT	Arg1:T20	Arg2:T34
10373224	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T12	Arg2:T30
10373224	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T15	Arg2:T32
10373224	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T15	Arg2:T33
10373224	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T6	Arg2:T29
10373224	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T31
10373224	CPR:4	Y 	INHIBITOR	Arg1:T24	Arg2:T31
10373224	CPR:4	Y 	INHIBITOR	Arg1:T3	Arg2:T31
10373224	CPR:4	Y 	INHIBITOR	Arg1:T8	Arg2:T31
10373224	CPR:4	Y 	INHIBITOR	Arg1:T9	Arg2:T31
10381787	CPR:4	Y 	INHIBITOR	Arg1:T11	Arg2:T21
10381787	CPR:4	Y 	INHIBITOR	Arg1:T11	Arg2:T22
10381787	CPR:4	Y 	INHIBITOR	Arg1:T2	Arg2:T13
10381787	CPR:4	Y 	INHIBITOR	Arg1:T2	Arg2:T14
10381787	CPR:4	Y 	INHIBITOR	Arg1:T3	Arg2:T15
10381787	CPR:4	Y 	INHIBITOR	Arg1:T3	Arg2:T16
10381787	CPR:4	Y 	INHIBITOR	Arg1:T5	Arg2:T17
10381787	CPR:4	Y 	INHIBITOR	Arg1:T5	Arg2:T18
10381787	CPR:9	Y 	PRODUCT-OF	Arg1:T8	Arg2:T19
10381787	CPR:9	Y 	PRODUCT-OF	Arg1:T9	Arg2:T20
10432475	CPR:2	N 	DIRECT-REGULATOR	Arg1:T19	Arg2:T50
10432475	CPR:2	N 	DIRECT-REGULATOR	Arg1:T19	Arg2:T51
10432475	CPR:2	N 	DIRECT-REGULATOR	Arg1:T1	Arg2:T48
10432475	CPR:2	N 	DIRECT-REGULATOR	Arg1:T1	Arg2:T54
10432475	CPR:2	N 	DIRECT-REGULATOR	Arg1:T1	Arg2:T56
10432475	CPR:6	Y 	ANTAGONIST	Arg1:T27	Arg2:T52
10432475	CPR:6	Y 	ANTAGONIST	Arg1:T28	Arg2:T53
10432475	CPR:6	Y 	ANTAGONIST	Arg1:T35	Arg2:T55
10432475	CPR:6	Y 	ANTAGONIST	Arg1:T39	Arg2:T57
10439935	CPR:4	Y 	INHIBITOR	Arg1:T5	Arg2:T26
10439935	CPR:4	Y 	INHIBITOR	Arg1:T5	Arg2:T28
10460702	CPR:3	Y 	ACTIVATOR	Arg1:T13	Arg2:T39
10460702	CPR:3	Y 	ACTIVATOR	Arg1:T22	Arg2:T44
10460702	CPR:3	Y 	ACTIVATOR	Arg1:T5	Arg2:T31
10460702	CPR:5	Y 	AGONIST	Arg1:T17	Arg2:T40
10460702	CPR:6	Y 	ANTAGONIST	Arg1:T1	Arg2:T24
10460702	CPR:6	Y 	ANTAGONIST	Arg1:T21	Arg2:T42
10460702	CPR:6	Y 	ANTAGONIST	Arg1:T21	Arg2:T43
10460702	CPR:6	Y 	ANTAGONIST	Arg1:T2	Arg2:T24
10460702	CPR:6	Y 	ANTAGONIST	Arg1:T3	Arg2:T24
10460702	CPR:6	Y 	ANTAGONIST	Arg1:T4	Arg2:T24
10460702	CPR:9	Y 	PRODUCT-OF	Arg1:T11	Arg2:T37
10460702	CPR:9	Y 	PRODUCT-OF	Arg1:T12	Arg2:T37
10460702	CPR:9	Y 	PRODUCT-OF	Arg1:T16	Arg2:T39
10460702	CPR:9	Y 	PRODUCT-OF	Arg1:T19	Arg2:T32
10460702	CPR:9	Y 	PRODUCT-OF	Arg1:T19	Arg2:T38
10460702	CPR:9	Y 	PRODUCT-OF	Arg1:T20	Arg2:T32
10460702	CPR:9	Y 	PRODUCT-OF	Arg1:T20	Arg2:T38
10460702	CPR:9	Y 	SUBSTRATE	Arg1:T14	Arg2:T39
10460702	CPR:9	Y 	SUBSTRATE	Arg1:T15	Arg2:T39
10531013	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T7
10531013	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T8
10531013	CPR:4	Y 	INHIBITOR	Arg1:T2	Arg2:T9
10531013	CPR:4	Y 	INHIBITOR	Arg1:T5	Arg2:T10
10531013	CPR:4	Y 	INHIBITOR	Arg1:T5	Arg2:T11
10531013	CPR:4	Y 	INHIBITOR	Arg1:T5	Arg2:T12
10531013	CPR:4	Y 	INHIBITOR	Arg1:T6	Arg2:T13
10531013	CPR:4	Y 	INHIBITOR	Arg1:T6	Arg2:T14
10546982	CPR:2	N 	DIRECT-REGULATOR	Arg1:T4	Arg2:T14
10546982	CPR:2	N 	DIRECT-REGULATOR	Arg1:T7	Arg2:T16
10546982	CPR:4	Y 	INHIBITOR	Arg1:T2	Arg2:T12
10546982	CPR:4	Y 	INHIBITOR	Arg1:T3	Arg2:T13
10546982	CPR:4	Y 	INHIBITOR	Arg1:T5	Arg2:T14
10546982	CPR:9	Y 	SUBSTRATE	Arg1:T1	Arg2:T11
10579749	CPR:2	N 	DIRECT-REGULATOR	Arg1:T1	Arg2:T44
10579749	CPR:2	N 	DIRECT-REGULATOR	Arg1:T2	Arg2:T44
10579749	CPR:2	N 	DIRECT-REGULATOR	Arg1:T30	Arg2:T44
10579749	CPR:2	N 	DIRECT-REGULATOR	Arg1:T31	Arg2:T44
10579749	CPR:2	N 	DIRECT-REGULATOR	Arg1:T32	Arg2:T44
10579749	CPR:2	N 	DIRECT-REGULATOR	Arg1:T3	Arg2:T44
10579749	CPR:2	N 	DIRECT-REGULATOR	Arg1:T4	Arg2:T44
10579749	CPR:2	N 	DIRECT-REGULATOR	Arg1:T5	Arg2:T44
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T10	Arg2:T34
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T11	Arg2:T34
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T12	Arg2:T34
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T13	Arg2:T34
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T14	Arg2:T34
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T15	Arg2:T34
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T1	Arg2:T44
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T20	Arg2:T42
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T2	Arg2:T44
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T30	Arg2:T44
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T31	Arg2:T44
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T32	Arg2:T44
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T3	Arg2:T44
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T4	Arg2:T44
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T5	Arg2:T44
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T6	Arg2:T34
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T7	Arg2:T34
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T8	Arg2:T34
10579749	CPR:6	Y 	ANTAGONIST	Arg1:T9	Arg2:T34
10683249	CPR:10	N 	NOT	Arg1:T16	Arg2:T34
10683249	CPR:4	Y 	INHIBITOR	Arg1:T16	Arg2:T35
10683249	CPR:9	Y 	SUBSTRATE	Arg1:T11	Arg2:T29
10683249	CPR:9	Y 	SUBSTRATE	Arg1:T14	Arg2:T33
10683249	CPR:9	Y 	SUBSTRATE	Arg1:T15	Arg2:T33
10683249	CPR:9	Y 	SUBSTRATE	Arg1:T2	Arg2:T19
10688973	CPR:10	N 	NOT	Arg1:T3	Arg2:T24
10688973	CPR:10	N 	NOT	Arg1:T3	Arg2:T25
10688973	CPR:2	N 	DIRECT-REGULATOR	Arg1:T4	Arg2:T31
10688973	CPR:2	N 	DIRECT-REGULATOR	Arg1:T7	Arg2:T33
10688973	CPR:5	Y 	AGONIST-ACTIVATOR	Arg1:T6	Arg2:T33
10688973	CPR:5	Y 	AGONIST	Arg1:T10	Arg2:T36
10688973	CPR:5	Y 	AGONIST	Arg1:T11	Arg2:T35
10688973	CPR:5	Y 	AGONIST	Arg1:T11	Arg2:T36
10688973	CPR:5	Y 	AGONIST	Arg1:T1	Arg2:T15
10688973	CPR:5	Y 	AGONIST	Arg1:T2	Arg2:T19
10688973	CPR:5	Y 	AGONIST	Arg1:T5	Arg2:T32
10688973	CPR:5	Y 	AGONIST	Arg1:T8	Arg2:T36
10688973	CPR:5	Y 	AGONIST	Arg1:T9	Arg2:T36
10688973	CPR:6	Y 	ANTAGONIST	Arg1:T12	Arg2:T14
10688973	CPR:6	Y 	ANTAGONIST	Arg1:T12	Arg2:T37
10688973	CPR:6	Y 	ANTAGONIST	Arg1:T2	Arg2:T16
10697523	CPR:4	Y 	INHIBITOR	Arg1:T12	Arg2:T23
10697523	CPR:4	Y 	INHIBITOR	Arg1:T12	Arg2:T24
10697523	CPR:4	Y 	INHIBITOR	Arg1:T13	Arg2:T23
10697523	CPR:4	Y 	INHIBITOR	Arg1:T13	Arg2:T24
10697523	CPR:4	Y 	INHIBITOR	Arg1:T4	Arg2:T21
10697523	CPR:9	Y 	PRODUCT-OF	Arg1:T2	Arg2:T20
10697523	CPR:9	Y 	PRODUCT-OF	Arg1:T2	Arg2:T22
10698696	CPR:9	Y 	PRODUCT-OF	Arg1:T2	Arg2:T13
10698696	CPR:9	Y 	PRODUCT-OF	Arg1:T2	Arg2:T6
10698696	CPR:9	Y 	PRODUCT-OF	Arg1:T3	Arg2:T13
10698696	CPR:9	Y 	PRODUCT-OF	Arg1:T3	Arg2:T6
10698696	CPR:9	Y 	PRODUCT-OF	Arg1:T4	Arg2:T13
10698696	CPR:9	Y 	PRODUCT-OF	Arg1:T4	Arg2:T6
10742288	CPR:2	N 	DIRECT-REGULATOR	Arg1:T12	Arg2:T23
10742288	CPR:2	N 	DIRECT-REGULATOR	Arg1:T14	Arg2:T24
10742288	CPR:2	N 	DIRECT-REGULATOR	Arg1:T15	Arg2:T24
10742288	CPR:2	N 	REGULATOR	Arg1:T13	Arg2:T23
10742288	CPR:5	Y 	AGONIST	Arg1:T2	Arg2:T22
10742288	CPR:5	Y 	AGONIST	Arg1:T3	Arg2:T22
10742288	CPR:5	Y 	AGONIST	Arg1:T4	Arg2:T22
10742288	CPR:5	Y 	AGONIST	Arg1:T5	Arg2:T22
10742288	CPR:5	Y 	AGONIST	Arg1:T6	Arg2:T22
10796070	CPR:3	Y 	ACTIVATOR	Arg1:T10	Arg2:T18
10796070	CPR:6	Y 	ANTAGONIST	Arg1:T2	Arg2:T11
10796070	CPR:6	Y 	ANTAGONIST	Arg1:T3	Arg2:T11
10839333	CPR:2	N 	DIRECT-REGULATOR	Arg1:T1	Arg2:T11
10839333	CPR:2	N 	DIRECT-REGULATOR	Arg1:T3	Arg2:T12
10839333	CPR:2	N 	DIRECT-REGULATOR	Arg1:T9	Arg2:T21
10839333	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T7	Arg2:T20
10866053	CPR:1	N 	PART-OF	Arg1:T1	Arg2:T14
10887187	CPR:1	N 	PART-OF	Arg1:T10	Arg2:T24
10887187	CPR:1	N 	PART-OF	Arg1:T10	Arg2:T25
10887187	CPR:4	Y 	INHIBITOR	Arg1:T7	Arg2:T23
10887187	CPR:4	Y 	INHIBITOR	Arg1:T8	Arg2:T23
10887187	CPR:4	Y 	INHIBITOR	Arg1:T9	Arg2:T23
10917903	CPR:4	Y 	INHIBITOR	Arg1:T21	Arg2:T32
10917903	CPR:4	Y 	INHIBITOR	Arg1:T22	Arg2:T32
10931813	CPR:2	N 	INDIRECT-REGULATOR	Arg1:T4	Arg2:T16
10931813	CPR:3	Y 	ACTIVATOR	Arg1:T7	Arg2:T21
10931813	CPR:4	Y 	INHIBITOR	Arg1:T10	Arg2:T22
10931813	CPR:4	Y 	INHIBITOR	Arg1:T10	Arg2:T23
10931813	CPR:4	Y 	INHIBITOR	Arg1:T8	Arg2:T22
10931813	CPR:4	Y 	INHIBITOR	Arg1:T8	Arg2:T23
10933891	CPR:2	N 	INDIRECT-REGULATOR	Arg1:T11	Arg2:T28
10933891	CPR:2	N 	INDIRECT-REGULATOR	Arg1:T11	Arg2:T29
10933891	CPR:3	Y 	ACTIVATOR	Arg1:T12	Arg2:T30
10933891	CPR:3	Y 	ACTIVATOR	Arg1:T12	Arg2:T32
10933891	CPR:3	Y 	ACTIVATOR	Arg1:T13	Arg2:T30
10933891	CPR:3	Y 	ACTIVATOR	Arg1:T13	Arg2:T32
10933891	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T12	Arg2:T31
10933891	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T13	Arg2:T31
10933891	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T15
10933891	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T2	Arg2:T15
10933891	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T17
10933891	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T17
10933891	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T9	Arg2:T23
10933891	CPR:9	Y 	SUBSTRATE	Arg1:T10	Arg2:T14
10933891	CPR:9	Y 	SUBSTRATE	Arg1:T10	Arg2:T18
10939639	CPR:3	Y 	ACTIVATOR	Arg1:T11	Arg2:T19
10939639	CPR:3	Y 	ACTIVATOR	Arg1:T12	Arg2:T20
10939639	CPR:3	Y 	ACTIVATOR	Arg1:T9	Arg2:T17
10939639	CPR:4	Y 	INHIBITOR	Arg1:T2	Arg2:T14
10942908	CPR:3	Y 	ACTIVATOR	Arg1:T3	Arg2:T17
10942908	CPR:3	Y 	ACTIVATOR	Arg1:T4	Arg2:T17
10942908	CPR:4	Y 	INHIBITOR	Arg1:T12	Arg2:T19
10942908	CPR:4	Y 	INHIBITOR	Arg1:T12	Arg2:T20
10942908	CPR:4	Y 	INHIBITOR	Arg1:T13	Arg2:T21
10942908	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T16
11056242	CPR:10	N 	NOT	Arg1:T6	Arg2:T7
11056242	CPR:4	Y 	INHIBITOR	Arg1:T2	Arg2:T9
11056242	CPR:4	Y 	INHIBITOR	Arg1:T3	Arg2:T9
11056242	CPR:4	Y 	INHIBITOR	Arg1:T4	Arg2:T9
11056242	CPR:5	Y 	AGONIST	Arg1:T6	Arg2:T15
11146120	CPR:10	N 	NOT	Arg1:T12	Arg2:T31
11146120	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T11	Arg2:T30
11146120	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T13	Arg2:T32
11146120	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T21
11146120	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T3	Arg2:T23
11146120	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T21
11146120	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T4	Arg2:T23
11146120	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T6	Arg2:T26
11146120	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T7	Arg2:T26
11146120	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T8	Arg2:T27
11146120	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T5	Arg2:T26
11146120	CPR:5	Y 	AGONIST	Arg1:T7	Arg2:T24
11157886	CPR:2	N 	INDIRECT-REGULATOR	Arg1:T2	Arg2:T9
11157886	CPR:2	N 	INDIRECT-REGULATOR	Arg1:T7	Arg2:T19
11157886	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T2	Arg2:T10
11157886	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T6	Arg2:T17
11157886	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T6	Arg2:T18
11157886	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T8	Arg2:T21
11243491	CPR:5	Y 	AGONIST	Arg1:T25	Arg2:T34
11243491	CPR:5	Y 	AGONIST	Arg1:T26	Arg2:T35
11252887	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T12
11252887	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T13
11252887	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T14
11252887	CPR:4	Y 	INHIBITOR	Arg1:T4	Arg2:T12
11252887	CPR:4	Y 	INHIBITOR	Arg1:T4	Arg2:T13
11252887	CPR:4	Y 	INHIBITOR	Arg1:T4	Arg2:T14
11252887	CPR:4	Y 	INHIBITOR	Arg1:T6	Arg2:T12
11252887	CPR:4	Y 	INHIBITOR	Arg1:T6	Arg2:T13
11252887	CPR:4	Y 	INHIBITOR	Arg1:T6	Arg2:T14
11304699	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T17
11304699	CPR:3	Y 	INDIRECT-UPREGULATOR	Arg1:T1	Arg2:T18
11309392	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T12
11309392	CPR:9	Y 	PRODUCT-OF	Arg1:T8	Arg2:T26
11309392	CPR:9	Y 	PRODUCT-OF	Arg1:T8	Arg2:T27
11309392	CPR:9	Y 	SUBSTRATE	Arg1:T7	Arg2:T26
11309392	CPR:9	Y 	SUBSTRATE	Arg1:T7	Arg2:T27
11318430	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T10
11318430	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T9
11318430	CPR:4	Y 	INHIBITOR	Arg1:T3	Arg2:T10
11318430	CPR:4	Y 	INHIBITOR	Arg1:T3	Arg2:T9
11392054	CPR:9	Y 	SUBSTRATE_PRODUCT-OF	Arg1:T24	Arg2:T25
11392054	CPR:9	Y 	SUBSTRATE_PRODUCT-OF	Arg1:T24	Arg2:T31
11393267	CPR:3	Y 	ACTIVATOR	Arg1:T6	Arg2:T18
11393267	CPR:3	Y 	ACTIVATOR	Arg1:T7	Arg2:T17
11393267	CPR:4	Y 	DOWNREGULATOR	Arg1:T8	Arg2:T17
11393267	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T1	Arg2:T11
11481271	CPR:2	N 	REGULATOR	Arg1:T23	Arg2:T39
11481271	CPR:5	Y 	AGONIST	Arg1:T13	Arg2:T26
11481271	CPR:5	Y 	AGONIST	Arg1:T14	Arg2:T26
11481271	CPR:5	Y 	AGONIST	Arg1:T15	Arg2:T26
11481271	CPR:5	Y 	AGONIST	Arg1:T16	Arg2:T29
11481271	CPR:5	Y 	AGONIST	Arg1:T17	Arg2:T29
11481271	CPR:5	Y 	AGONIST	Arg1:T18	Arg2:T29
11481271	CPR:5	Y 	AGONIST	Arg1:T1	Arg2:T38
11481271	CPR:5	Y 	AGONIST	Arg1:T2	Arg2:T38
11481271	CPR:5	Y 	AGONIST	Arg1:T3	Arg2:T38
11481271	CPR:6	Y 	ANTAGONIST	Arg1:T10	Arg2:T24
11481271	CPR:6	Y 	ANTAGONIST	Arg1:T11	Arg2:T24
11481271	CPR:6	Y 	ANTAGONIST	Arg1:T12	Arg2:T24
11481271	CPR:6	Y 	ANTAGONIST	Arg1:T20	Arg2:T33
11481271	CPR:6	Y 	ANTAGONIST	Arg1:T21	Arg2:T34
11481271	CPR:6	Y 	ANTAGONIST	Arg1:T21	Arg2:T35
11481271	CPR:6	Y 	ANTAGONIST	Arg1:T22	Arg2:T36
11481271	CPR:6	Y 	ANTAGONIST	Arg1:T22	Arg2:T37
11742712	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T14
11742712	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T15
11742712	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T16
11742712	CPR:4	Y 	INHIBITOR	Arg1:T6	Arg2:T14
11742712	CPR:4	Y 	INHIBITOR	Arg1:T6	Arg2:T15
11742712	CPR:4	Y 	INHIBITOR	Arg1:T6	Arg2:T16
11752472	CPR:9	Y 	PRODUCT-OF	Arg1:T19	Arg2:T34
11772142	CPR:4	Y 	INHIBITOR	Arg1:T18	Arg2:T31
11772142	CPR:4	Y 	INHIBITOR	Arg1:T7	Arg2:T33
11799102	CPR:3	Y 	ACTIVATOR	Arg1:T4	Arg2:T34
11799102	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T11	Arg2:T38
11799102	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T26	Arg2:T45
11799102	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T26	Arg2:T46
11799102	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T29	Arg2:T47
11799102	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T30	Arg2:T47
11799102	CPR:4	Y 	INDIRECT-DOWNREGULATOR	Arg1:T3	Arg2:T32
11799102	CPR:4	Y 	INHIBITOR	Arg1:T11	Arg2:T37
11799102	CPR:4	Y 	INHIBITOR	Arg1:T14	Arg2:T39
11799102	CPR:4	Y 	INHIBITOR	Arg1:T14	Arg2:T40
11799102	CPR:4	Y 	INHIBITOR	Arg1:T16	Arg2:T42
11799102	CPR:4	Y 	INHIBITOR	Arg1:T17	Arg2:T42
11799102	CPR:4	Y 	INHIBITOR	Arg1:T18	Arg2:T42
11799102	CPR:4	Y 	INHIBITOR	Arg1:T26	Arg2:T44
11799102	CPR:4	Y 	INHIBITOR	Arg1:T29	Arg2:T48
11799102	CPR:4	Y 	INHIBITOR	Arg1:T30	Arg2:T48
11799102	CPR:6	Y 	ANTAGONIST	Arg1:T14	Arg2:T41
11808879	CPR:10	N 	NOT	Arg1:T3	Arg2:T11
11808879	CPR:10	N 	NOT	Arg1:T3	Arg2:T12
11893059	CPR:4	Y 	INHIBITOR	Arg1:T1	Arg2:T7
11893059	CPR:4	Y 	INHIBITOR	Arg1:T2	Arg2:T7
11893059	CPR:4	Y 	INHIBITOR	Arg1:T3	Arg2:T8
11970990	CPR:1	N 	PART-OF	Arg1:T1	Arg2:T22
11970990	CPR:1	N 	PART-OF	Arg1:T1	Arg2:T23
