10460702	5-hydroxytryptamine evokes endothelial nitric oxide synthase activation in bovine aortic endothelial cell cultures.	Activation of endothelial nitric oxide synthase (eNOS) results in the production of nitric oxide (NO) that mediates the vasorelaxing properties of endothelial cells. The goal of this project was to address the possibility that 5-hydroxytryptamine (5-HT) stimulates eNOS activity in bovine aortic endothelial cell (BAEC) cultures. Here, we tested the hypothesis that 5-HT receptors mediate eNOS activation by measuring agonist-stimulated [3H]L-citrulline ([3H]L-Cit) formation in BAEC cultures. We found that 5-HT stimulated the conversion of [3H]L-arginine ([3H]L-Arg) to [3H]L-Cit, indicating eNOS activation. The high affinity 5-HT1B receptor agonist, 5-nonyloxytryptamine (5-NOT)-stimulated [3H]L-Cit turnover responses were concentration-(0.01 nM to 100 microM) and time-dependent. Maximal responses were observed within 10 min following agonist exposures. These responses were effectively blocked by the 5-HT1B receptor antagonist, isamoltane, the 5-HT1B/5-HT2 receptor antagonist, methiothepin, and the eNOS selective antagonists (0.01-10 microM): L-Nomega -monomethyl-L-arginine (L-NMMA) and L-N omega-iminoethyl-L-ornithine (L-NIO). Pretreatment of BAEC cultures with pertussis toxin (PTX; 1-100 ng/ml) for 16 hr resulted in significant inhibition of the agonist-stimulated eNOS activity, indicating the involvement of Gi proteins. These findings lend evidence of a 5-HT1B receptor/eNOS pathway, accounting in part for the activation of eNOS by 5-HT. Further investigation is needed to determine the role of other vascular 5-HT receptors in the stimulation of eNOS activity.
10531013	Caffeine inhibits the checkpoint kinase ATM.	The basis of many anti-cancer therapies is the use of genotoxic agents that damage DNA and thus kill dividing cells. Agents that cause cells to override the DNA-damage checkpoint are predicted to sensitize cells to killing by genotoxic agents. They have therefore been sought as adjuncts in radiation therapy and chemotherapy. One such compound, caffeine, uncouples cell-cycle progression from the replication and repair of DNA [1] [2]. Caffeine therefore servers as a model compound in establishing the principle that agents that override DNA-damage checkpoints can be used to sensitize cells to the killing effects of genotoxic drugs [3]. But despite more than 20 years of use, the molecular mechanisms by which caffeine affects the cell cycle and checkpoint responses have not been identified. We investigated the effects of caffeine on the G2/M DNA-damage checkpoint in human cells. We report that the radiation-induced activation of the kinase Cds1 [4] (also known as Chk2 [5]) is inhibited by caffeine in vivo and that ATM kinase activity is directly inhibited by caffeine in vitro. Inhibition of ATM provides a molecular explanation of the attenuation of DNA-damage checkpoint responses and for the increased radiosensitivity of caffeine-treated cells [6] [7] [8].
10546982	Serotonin transporter production and degradation rates: studies with RTI-76.	The objective of this study was to examine the turnover of the serotonin transporter (SERT) by determining its production rate (r), degradation rate constant (k) and half-life of recovery (t1/2). The turnover of SERT was determined from the rate of recovery of binding after administration of RTI-76, an irreversible inhibitor of ligand binding. In preliminary studies, in vitro incubation of rat cerebral cortex with RTI-76 produced a wash and temperature resistant inhibition of SERT binding densities (Bmax). Citalopram protected against the RTI-76-induced inhibition of SERT binding. Following 6 h of in vivo intracerebroventricular injections of 100 nmol of RTI-76, there was a dose- and time-dependent reduction (- 60%) of SERT binding in hippocampus and striatum, without a change in the Kd. SERT binding densities recovered over several days, reaching control levels by day 14. The recovery curve fit the standard model of protein synthesis and degradation. The turnover parameters of SERT were determined in hippocampus and striatum, regions that receive serotonergic innervation from the dorsal and median midbrain raphe nuclei, respectively. In the hippocampus, the production rate constant was 2.36 fmol mg protein (-1)h(-1); the degradation rate constant was 0.0077 h(-1); and the half-life of the SERT recovery was 3.4 days. The values in the striatum were similar. The decrease and recovery of [3H]-5-HT uptake correlated highly (r = 0.93) with the recovery of SERT binding.
10575283	Cannabis and cannabinoids: pharmacology and rationale for clinical use.	It is now known that there are at least two types of cannabinoid receptors. These are CB1 receptors, present mainly on central and peripheral neurones, and CB2 receptors, present mainly on immune cells. Endogenous cannabinoid receptor agonists ('endocannabinoids') have also been identified. The discovery of this 'endogenous cannabinoid system' has led to the development of selective CB1 and CB2 receptor ligands and fueled renewed interest in the clinical potential of cannabinoids. Two cannabinoid CB1 receptor agonists are already used clinically, as antiemetics or as appetite stimulants. These are D 9 - tetrahydrocannabinol (THC) and nabilone. Other possible uses for CB1 receptor agonists include the suppression of muscle spasm/spasticity associated with multiple sclerosis or spinal cord injury, the relief of chronic pain and the management of glaucoma and bronchial asthma. CB1 receptor antagonists may also have clinical applications, e. g. as appetite suppressants and in the management of schizophrenia or disorders of cognition and memory. So too may CB2 receptor ligands and drugs that activate cannabinoid receptors indirectly by augmenting endocannabinoid levels at cannabinoid receptors. When taken orally, THC seems to undergo variable absorption and to have a narrow 'therapeutic window' (dose range in which it is effective without producing significant unwanted effects). This makes it difficult to predict an oral dose that will be both effective and tolerable to a patient and indicates a need for better cannabinoid formulations and modes of administration. For the therapeutic potential of cannabis or CB1 receptor agonists to be fully exploited, it will be important to establish objectively and conclusively (a) whether these agents have efficacy against selected symptoms that is of clinical significance and, if so, whether the benefits outweigh the risks, (b) whether cannabis has therapeutic advantages over individual cannabinoids, (c) whether there is a need for additional drug treatments to manage any of the disorders against which cannabinoids are effective, and (d) whether it will be possible to develop drugs that have reduced psychotropic activity and yet retain the ability to act through CB1 receptors to produce their sought-after effects.
10579749	Pharmacological properties of angiotensin II receptor antagonists.	The availability of selective, potent, orally active and long acting nonpeptide angiotensin II type 1 (AT1) receptor antagonists has provided the opportunity to obtain the benefits of selectively blocking the renin-angiotensin-aldosterone system at the level of the AT1 receptor that mediates most, if not all, of the important actions of angiotensin II, and avoid the nonspecificity of the angiotensin I converting enzyme inhibitors. Losartan was the first, but by no means remained the only, AT1 receptor antagonist. Numerous other 'sartans' have emerged in the past several years and successfully completed clinical development. With the exception of eprosartan, all others, ie, candesartan, irbesartan, saprisartan, tasosartan, telmisartan, valsartan and zolasartan, are based on medications of losartan's prototypical chemical structure. Among the current AT1 receptor antagonists, the rank order of the relative binding affinities (highest affinity = 1) is: candesartan 1, telmisartan 10, E3174 (the active metabolite of losartan) 10, tasosartan 20, losartan 50, eprosartan 100 and the prodrug candesartan cilexetil 280. The mode of (functional) AT1 receptor antagonism has been characterized as surmountable/noncompetitive (losartan, tasosartan, eprosartan) or insurmountable/noncompetitive (candesartan, saprisartan, zolasartan, irbesartan, valsartan, telmisartan, E3174). It is very likely that slow dissociation kinetics from the AT1 receptor underlie insurmountable antagonism. However, competitive or noncompetitive antagonism does not determine the antihypertensive efficacy, but the slow off-rate may extend the occupancy of the AT1 receptor and thereby lengthen the duration of the antihypertensive effect.
10637238	Comparison of chemotherapy with chemohormonal therapy as first-line therapy for metastatic, hormone-sensitive breast cancer: An Eastern Cooperative Oncology Group study.	PURPOSE: Although hormonal therapy represents standard therapy for metastatic hormone-sensitive disease, many patients receive initial chemotherapy because of the location, bulk, or aggressiveness of their disease. It is uncertain whether simultaneous hormonal therapy provides additional benefit compared with chemotherapy alone. Eastern Cooperative Oncology Group trial E3186 was initiated to explore this question. PATIENTS AND METHODS: Between January 1988 and December 1992, 231 patients with estrogen receptor (ER)-positive or ER-unknown metastatic breast cancer were randomized to receive either chemotherapy (cyclophosphamide, doxorubicin, and fluorouracil inverted question markCAF) or chemohormonal therapy (CAF plus tamoxifen and Halotestin inverted question markfluoxymesterone; Pharmacia-Upjohn, Kalamazoo, MI inverted question markCAFTH) as front-line therapy for metastatic breast cancer. Patients who experienced a complete response to induction therapy either received or did not receive maintenance cyclophosphamide, methotrexate, fluorouracil, prednisone, and TH as a secondary randomization. RESULTS: The response rates (complete response and partial response) of patients who received CAF and CAFTH were similar (69.2% v 68.9%, respectively; P =.99). Time to treatment failure (TTF) was slightly longer for patients who received chemohormonal therapy compared with chemotherapy alone patients (13.4 months v 10.3 months, respectively; P =.087), and TTF was significantly longer in ER-positive compared with ER-negative patients (17.4 months v 10.3 months, respectively; P =.048). However, ER status had no effect on overall survival (30.0 months for CAF v 29.3 months for CAFTH). CONCLUSION: In patients with potentially hormone-sensitive metastatic breast cancer, chemohormonal therapy prolongs TTF for ER-positive patients without improving overall survival.
10683249	Characterization and partial purification of microsomal NAD(P)H:quinone oxidoreductases.	Quinone oxidoreductases are flavoproteins that catalyze two-electron reduction and detoxification of quinones. This leads to the protection of cells against toxicity, mutagenicity, and cancer due to exposure to environmental and synthetic quinones and its precursors. Two cytosolic forms of quinone oxidoreductases [NAD(P)H:quinone oxidoreductase 1 (NQO1) and NRH:quinone oxidoreductase 2 (NQO2)] were previously identified, purified, and cloned. A role of cytosolic NQO1 in protection of cells from oxidative stress, cytotoxicity, and mutagenicity of quinones was established. Currently, we have characterized and partially purified the NQO activity from rat liver microsomes. This activity was designated as microsomal NQO (mNQO). The mNQO activity showed significantly higher affinity for NADH than NADPH as electron donors and catalyzed reduction of 2,6-dichlorophenolindophenol and menadione. The mNQO activity was insensitive to dicoumarol, a potent inhibitor of cytosolic NQO1. Western analysis of microsomal proteins revealed 29- and 18-kDa bands that cross-reacted with polyclonal antibodies raised against cytosolic NQO1. The mNQO activity was partially purified by solubilization of microsomes with detergent Chaps, ammonium sulfate fractionation, and DEAE-Sephacel column chromatography. The microsomal mNQO proteins are expected to provide additional protection after cytosolic NQOs against quinone toxicity and mutagenicity.
10688973	Opioid activity profiles indicate similarities between the nociceptin/orphanin FQ and opioid receptors.	Nociceptin (orphanin FQ) is the recently discovered peptide agonist for the orphan receptor opioid receptor-like 1 (ORL1). Despite the high sequence homology between ORL1 and the opioid receptors, most opioids lack affinity for the nociceptin receptor. The affinity and functional profile of opioids possessing activity at the nociceptin receptor was determined using [3H]nociceptin and nociceptin-stimulated [35S]GTPgammaS binding. The mu-opioid receptor-selective agonist lofentanil potently and competitively displaced [3H]nociceptin at rat brain receptors (IC(50) 62 nM). Lofentanil exhibited full agonism for enhancement of [35S]GTPgammaS binding to human recombinant ORL1 receptors (EC(50) 50 nM). The related piperidines ohmefentanyl and sufentanil and the nonselective opioid receptor agonist etorphine were less potent nociceptin receptor agonists. The kappa(1)+kappa(3)-opioid receptor agonist/mu-opioid receptor antagonist naloxone benzoylhydrazone was a pure antagonist at both rat brain and human ORL1 receptors. The nonselective opioid receptor partial agonist buprenorphine and the nonselective opioid receptor antagonist (-)-quadazocine exhibited pure antagonism at rat brain receptors, but displayed partial agonism at human ORL1 receptors. Thus, opioids displaying full agonism at the nociceptin receptor are also opioid receptor agonists, whereas opioids that are antagonists or partial agonists at the nociceptin receptor show antagonism or partial agonism at opioid receptors. In addition, the stereospecificity required at opioid receptors appears to be retained at the nociceptin receptor, since (+)-quadazocine is inactive at both receptors. These findings illustrate the structural and functional homology of the opioid recognition site on these two receptor classes and suggest that opioids may provide leads for the design of nonpeptide nociceptin receptor agonists and antagonists lacking affinity for the classical opioid receptors.
10697523	Effects of long-term administration of UFT plus leucovorin on colorectal tumors induced with 1,2-dimethylhydrazine in rats.	Thymidylate synthase and thymidine kinase are key enzymes involved in the de novo and salvage pathways for pyrimidine nucleotide synthesis, respectively. Thymidylate synthase is inhibited by 5-fluorodeoxyuridine monophosphate, forming an inactive ternary complex with intracellular folate. We investigated the effects of 1-(2-tetrahydrofuryl)-5-FU plus uracil (UFT) with or without leucovorin on 1,2-dimethylhydrazine-induced rat colorectal carcinomas. Thirty-week administration of UFT with or without leucovorin markedly suppressed both colorectal carcinogenesis and tumor growth, resulted in the increase of thymidylate synthase inhibition and the decrease of thymidine kinase activity in the tumor cells. These results indicate that the combination of UFT with leucovorin could be useful in the development of pre- and post-operative adjuvant chemotherapy programs.
10698696	Antizyme inhibitor is rapidly induced in growth-stimulated mouse fibroblasts and releases ornithine decarboxylase from antizyme suppression.	Ornithine decarboxylase (ODC) catalyses the first step in the synthesis of the polyamines putrescine, spermidine and spermine. The polyamines are essential for cell growth, but at elevated levels they may be tumorigenic, toxic, or may induce apoptosis. Therefore, ODC activity is highly regulated. It is induced when cells are stimulated to grow, and it is subjected to feedback inhibition by the polyamines. By causing ribosomal frameshifting, polyamines induce the synthesis of antizyme, a 23-kDa protein, which binds to ODC, inhibits its activity and promotes its degradation by the 26 S proteasome. Antizyme, in turn, is inhibited by antizyme inhibitor (AZI). We describe the cloning of a mouse AZI cDNA, encoding a protein with high homology to mouse ODC. Using purified recombinant proteins, we show that AZI (which has no ODC activity) can release enzymically active ODC from antizyme suppression in vitro. We also show that ODC reactivation takes place in mouse fibroblasts upon transient transfection with an AZI-expressing plasmid construct. Finally we demonstrate that the AZI mRNA content of mouse fibroblasts increases significantly within an hour of growth stimulation, i.e. much earlier than ODC transcripts. Our results indicate that induction of AZI synthesis may represent a means of rescuing ODC molecules that have been inactivated and tagged for degradation by antizyme, when culture conditions improve and polyamine production is needed for cell growth and proliferation.
